Time,P2[cmH2O],Baro[cmH2O],Pressure[cmH2O]
8/13/2022 6:45,761.958,756.767,5.191
8/13/2022 7:00,762.133,756.767,5.366
8/13/2022 7:15,762.133,756.767,5.366
8/13/2022 7:30,762.308,756.942,5.366
8/13/2022 7:45,762.483,757.117,5.366
8/13/2022 8:00,762.6,756.942,5.658
8/13/2022 8:15,762.308,757.117,5.191
8/13/2022 8:30,762.483,757.292,5.191
8/13/2022 8:45,762.775,757.292,5.483
8/13/2022 9:00,762.6,757.292,5.308
8/13/2022 9:15,762.483,757.292,5.191
8/13/2022 9:30,762.6,757.292,5.308
8/13/2022 9:45,762.6,757.408,5.192
8/13/2022 10:00,762.483,757.292,5.191
8/13/2022 10:15,762.483,757.292,5.191
8/13/2022 10:30,762.308,757.467,4.841
8/13/2022 10:45,762.483,757.292,5.191
8/13/2022 11:00,762.308,757.292,5.016
8/13/2022 11:15,762.133,757.467,4.666
8/13/2022 11:30,762.133,757.467,4.666
8/13/2022 11:45,762.017,757.117,4.9
8/13/2022 12:00,762.133,757.467,4.666
8/13/2022 12:15,762.133,757.467,4.666
8/13/2022 12:30,762.133,757.117,5.016
8/13/2022 12:45,761.842,757.117,4.725
8/13/2022 13:00,761.842,756.825,5.017
8/13/2022 13:15,761.842,756.942,4.9
8/13/2022 13:30,761.958,756.942,5.016
8/13/2022 13:45,761.492,756.942,4.55
8/13/2022 14:00,761.2,756.65,4.55
8/13/2022 14:15,761.492,756.358,5.134
8/13/2022 14:30,761.025,756.358,4.667
8/13/2022 14:45,760.85,756.183,4.667
8/13/2022 15:00,760.85,755.892,4.958
8/13/2022 15:15,760.85,755.892,4.958
8/13/2022 15:30,760.675,755.717,4.958
8/13/2022 15:45,760.558,755.717,4.841
8/13/2022 16:00,760.558,755.542,5.016
8/13/2022 16:15,760.092,755.425,4.667
8/13/2022 16:30,760.033,755.25,4.783
8/13/2022 16:45,760.033,755.25,4.783
8/13/2022 17:00,760.033,755.542,4.491
8/13/2022 17:15,759.742,755.425,4.317
8/13/2022 17:30,760.033,755.425,4.608
8/13/2022 17:45,759.742,755.425,4.317
8/13/2022 18:00,759.917,755.075,4.842
8/13/2022 18:15,759.742,755.075,4.667
8/13/2022 18:30,759.742,754.958,4.784
8/13/2022 18:45,759.45,754.958,4.492
8/13/2022 19:00,759.45,754.783,4.667
8/13/2022 19:15,759.45,754.958,4.492
8/13/2022 19:30,759.742,755.075,4.667
8/13/2022 19:45,759.917,755.25,4.667
8/13/2022 20:00,759.917,755.075,4.842
8/13/2022 20:15,760.208,755.425,4.783
8/13/2022 20:30,760.092,755.425,4.667
8/13/2022 20:45,760.208,755.25,4.958
8/13/2022 21:00,760.208,755.542,4.666
8/13/2022 21:15,760.675,755.717,4.958
8/13/2022 21:30,760.675,755.717,4.958
8/13/2022 21:45,760.85,755.892,4.958
8/13/2022 22:00,760.85,756.008,4.842
8/13/2022 22:15,761.025,756.183,4.842
8/13/2022 22:30,761.025,756.3,4.725
8/13/2022 22:45,761.317,756.008,5.309
8/13/2022 23:00,761.025,756.183,4.842
8/13/2022 23:15,761.2,756.3,4.9
8/13/2022 23:30,761.2,756.183,5.017
8/13/2022 23:45,761.2,756.183,5.017
8/14/2022 0:00,761.317,756.008,5.309
8/14/2022 0:15,761.317,756.183,5.134
8/14/2022 0:30,761.317,756.183,5.134
8/14/2022 0:45,761.2,756.183,5.017
8/14/2022 1:00,761.2,756.183,5.017
8/14/2022 1:15,761.2,756.183,5.017
8/14/2022 1:30,761.2,756.183,5.017
8/14/2022 1:45,761.2,756.008,5.192
8/14/2022 2:00,761.025,756.008,5.017
8/14/2022 2:15,761.025,756.008,5.017
8/14/2022 2:30,761.025,755.833,5.192
8/14/2022 2:45,760.675,755.833,4.842
8/14/2022 3:00,760.85,755.833,5.017
8/14/2022 3:15,761.025,755.833,5.192
8/14/2022 3:30,760.85,755.717,5.133
8/14/2022 3:45,761.025,755.542,5.483
8/14/2022 4:00,760.85,755.542,5.308
8/14/2022 4:15,760.85,755.542,5.308
8/14/2022 4:30,760.675,755.542,5.133
8/14/2022 4:45,760.558,755.542,5.016
8/14/2022 5:00,760.558,755.25,5.308
8/14/2022 5:15,760.558,755.425,5.133
8/14/2022 5:30,760.85,755.542,5.308
8/14/2022 5:45,760.85,755.367,5.483
8/14/2022 6:00,760.85,755.425,5.425
8/14/2022 6:15,760.675,755.367,5.308
8/14/2022 6:30,760.675,755.425,5.25
8/14/2022 6:45,760.85,755.367,5.483
8/14/2022 7:00,760.675,755.367,5.308
8/14/2022 7:15,760.675,755.542,5.133
8/14/2022 7:30,760.675,755.542,5.133
8/14/2022 7:45,760.85,755.542,5.308
8/14/2022 8:00,760.85,755.542,5.308
8/14/2022 8:15,760.675,755.717,4.958
8/14/2022 8:30,760.85,755.892,4.958
8/14/2022 8:45,761.025,755.892,5.133
8/14/2022 9:00,760.85,755.892,4.958
8/14/2022 9:15,760.85,755.892,4.958
8/14/2022 9:30,760.85,755.717,5.133
8/14/2022 9:45,760.675,755.892,4.783
8/14/2022 10:00,760.85,755.717,5.133
8/14/2022 10:15,760.85,755.892,4.958
8/14/2022 10:30,760.675,755.717,4.958
8/14/2022 10:45,760.675,755.892,4.783
8/14/2022 11:00,760.558,755.892,4.666
8/14/2022 11:15,760.675,756.067,4.608
8/14/2022 11:30,760.675,755.892,4.783
8/14/2022 11:45,760.558,755.717,4.841
8/14/2022 12:00,760.558,755.717,4.841
8/14/2022 12:15,760.383,755.892,4.491
8/14/2022 12:30,760.208,755.542,4.666
8/14/2022 12:45,760.208,755.542,4.666
8/14/2022 13:00,760.208,755.425,4.783
8/14/2022 13:15,759.917,755.25,4.667
8/14/2022 13:30,760.033,755.133,4.9
8/14/2022 13:45,759.742,755.133,4.609
8/14/2022 14:00,759.45,754.958,4.492
8/14/2022 14:15,759.567,754.958,4.609
8/14/2022 14:30,759.45,754.783,4.667
8/14/2022 14:45,759.275,754.783,4.492
8/14/2022 15:00,759.1,754.608,4.492
8/14/2022 15:15,758.633,754.317,4.316
8/14/2022 15:30,758.808,754.142,4.666
8/14/2022 15:45,758.633,754.142,4.491
8/14/2022 16:00,758.283,754.025,4.258
8/14/2022 16:15,758.167,753.85,4.317
8/14/2022 16:30,758.167,753.675,4.492
8/14/2022 16:45,757.992,753.558,4.434
8/14/2022 17:00,757.992,753.675,4.317
8/14/2022 17:15,757.817,753.558,4.259
8/14/2022 17:30,757.817,753.208,4.609
8/14/2022 17:45,757.992,753.208,4.784
8/14/2022 18:00,757.817,753.383,4.434
8/14/2022 18:15,757.817,753.558,4.259
8/14/2022 18:30,757.642,753.383,4.259
8/14/2022 18:45,757.642,753.383,4.259
8/14/2022 19:00,757.642,753.558,4.084
8/14/2022 19:15,757.642,753.383,4.259
8/14/2022 19:30,757.817,753.092,4.725
8/14/2022 19:45,757.817,753.558,4.259
8/14/2022 20:00,757.817,753.383,4.434
8/14/2022 20:15,757.992,753.383,4.609
8/14/2022 20:30,757.817,753.383,4.434
8/14/2022 20:45,758.108,753.675,4.433
8/14/2022 21:00,757.992,753.675,4.317
8/14/2022 21:15,758.283,753.675,4.608
8/14/2022 21:30,758.108,753.85,4.258
8/14/2022 21:45,758.633,753.85,4.783
8/14/2022 22:00,758.75,754.025,4.725
8/14/2022 22:15,758.633,754.142,4.491
8/14/2022 22:30,758.925,754.142,4.783
8/14/2022 22:45,758.925,754.317,4.608
8/14/2022 23:00,759.275,754.492,4.783
8/14/2022 23:15,759.275,754.492,4.783
8/14/2022 23:30,759.392,754.492,4.9
8/14/2022 23:45,759.275,754.492,4.783
8/15/2022 0:00,759.567,754.492,5.075
8/15/2022 0:15,759.1,754.492,4.608
8/15/2022 0:30,759.1,754.492,4.608
8/15/2022 0:45,759.1,754.492,4.608
8/15/2022 1:00,759.275,754.492,4.783
8/15/2022 1:15,758.925,754.317,4.608
8/15/2022 1:30,758.925,754.142,4.783
8/15/2022 1:45,758.808,754.025,4.783
8/15/2022 2:00,758.75,754.025,4.725
8/15/2022 2:15,758.633,753.85,4.783
8/15/2022 2:30,758.75,753.85,4.9
8/15/2022 2:45,758.633,753.675,4.958
8/15/2022 3:00,758.633,753.558,5.075
8/15/2022 3:15,758.633,753.675,4.958
8/15/2022 3:30,758.633,753.675,4.958
8/15/2022 3:45,758.458,753.558,4.9
8/15/2022 4:00,758.458,753.558,4.9
8/15/2022 4:15,758.283,753.383,4.9
8/15/2022 4:30,758.283,753.092,5.191
8/15/2022 4:45,758.108,753.208,4.9
8/15/2022 5:00,758.108,753.092,5.016
8/15/2022 5:15,758.283,753.208,5.075
8/15/2022 5:30,758.108,753.208,4.9
8/15/2022 5:45,758.283,753.208,5.075
8/15/2022 6:00,758.283,753.092,5.191
8/15/2022 6:15,757.992,753.092,4.9
8/15/2022 6:30,758.283,753.208,5.075
8/15/2022 6:45,758.283,753.208,5.075
8/15/2022 7:00,758.283,753.383,4.9
8/15/2022 7:15,758.633,753.558,5.075
8/15/2022 7:30,758.633,753.383,5.25
8/15/2022 7:45,758.458,753.558,4.9
8/15/2022 8:00,758.458,753.558,4.9
8/15/2022 8:15,758.633,753.675,4.958
8/15/2022 8:30,758.283,753.675,4.608
8/15/2022 8:45,758.458,753.675,4.783
8/15/2022 9:00,758.458,753.675,4.783
8/15/2022 9:15,758.458,753.675,4.783
8/15/2022 9:30,758.458,753.675,4.783
8/15/2022 9:45,758.75,753.675,5.075
8/15/2022 10:00,758.75,753.85,4.9
8/15/2022 10:15,758.633,753.85,4.783
8/15/2022 10:30,758.75,754.025,4.725
8/15/2022 10:45,758.75,754.025,4.725
8/15/2022 11:00,758.925,754.025,4.9
8/15/2022 11:15,758.633,754.142,4.491
8/15/2022 11:30,758.808,754.025,4.783
8/15/2022 11:45,758.633,754.142,4.491
8/15/2022 12:00,758.633,754.142,4.491
8/15/2022 12:15,758.633,754.142,4.491
8/15/2022 12:30,758.808,754.025,4.783
8/15/2022 12:45,758.633,753.85,4.783
8/15/2022 13:00,758.75,754.025,4.725
8/15/2022 13:15,758.458,753.85,4.608
8/15/2022 13:30,758.167,753.733,4.434
8/15/2022 13:45,758.167,753.558,4.609
8/15/2022 14:00,757.992,753.383,4.609
8/15/2022 14:15,758.167,753.383,4.784
8/15/2022 14:30,757.525,753.267,4.258
8/15/2022 14:45,757.35,752.917,4.433
8/15/2022 15:00,757.525,753.092,4.433
8/15/2022 15:15,757.525,752.742,4.783
8/15/2022 15:30,757.175,752.625,4.55
8/15/2022 15:45,757,752.45,4.55
8/15/2022 16:00,757,752.275,4.725
8/15/2022 16:15,756.708,752.275,4.433
8/15/2022 16:30,756.533,752.158,4.375
8/15/2022 16:45,756.358,751.983,4.375
8/15/2022 17:00,756.358,751.983,4.375
8/15/2022 17:15,756.358,751.808,4.55
8/15/2022 17:30,756.533,751.808,4.725
8/15/2022 17:45,756.242,751.983,4.259
8/15/2022 18:00,756.242,751.808,4.434
8/15/2022 18:15,756.242,751.808,4.434
8/15/2022 18:30,756.358,751.808,4.55
8/15/2022 18:45,756.358,751.983,4.375
8/15/2022 19:00,756.533,751.983,4.55
8/15/2022 19:15,756.533,751.983,4.55
8/15/2022 19:30,756.708,751.983,4.725
8/15/2022 19:45,756.708,752.158,4.55
8/15/2022 20:00,756.708,752.158,4.55
8/15/2022 20:15,756.825,752.45,4.375
8/15/2022 20:30,757,752.625,4.375
8/15/2022 20:45,757.525,752.917,4.608
8/15/2022 21:00,757.525,753.092,4.433
8/15/2022 21:15,757.525,753.092,4.433
8/15/2022 21:30,757.642,753.208,4.434
8/15/2022 21:45,757.992,753.558,4.434
8/15/2022 22:00,758.283,753.675,4.608
8/15/2022 22:15,758.283,753.675,4.608
8/15/2022 22:30,758.633,754.025,4.608
8/15/2022 22:45,758.283,753.85,4.433
8/15/2022 23:00,758.283,753.85,4.433
8/15/2022 23:15,758.458,753.675,4.783
8/15/2022 23:30,758.283,753.675,4.608
8/15/2022 23:45,758.283,753.558,4.725
8/16/2022 0:00,758.283,753.675,4.608
8/16/2022 0:15,758.458,753.675,4.783
8/16/2022 0:30,758.283,753.558,4.725
8/16/2022 0:45,758.283,753.558,4.725
8/16/2022 1:00,758.458,753.558,4.9
8/16/2022 1:15,758.75,753.85,4.9
8/16/2022 1:30,759.392,754.492,4.9
8/16/2022 1:45,759.567,754.142,5.425
8/16/2022 2:00,759.392,754.025,5.367
8/16/2022 2:15,758.75,753.675,5.075
8/16/2022 2:30,758.633,753.383,5.25
8/16/2022 2:45,758.633,753.383,5.25
8/16/2022 3:00,758.633,753.208,5.425
8/16/2022 3:15,758.75,753.383,5.367
8/16/2022 3:30,758.75,753.208,5.542
8/16/2022 3:45,758.75,753.208,5.542
8/16/2022 4:00,758.633,753.208,5.425
8/16/2022 4:15,758.808,753.208,5.6
8/16/2022 4:30,758.75,753.208,5.542
8/16/2022 4:45,758.633,753.092,5.541
8/16/2022 5:00,758.633,752.917,5.716
8/16/2022 5:15,758.458,753.092,5.366
8/16/2022 5:30,758.633,753.092,5.541
8/16/2022 5:45,758.75,753.208,5.542
8/16/2022 6:00,758.633,753.092,5.541
8/16/2022 6:15,758.458,753.208,5.25
8/16/2022 6:30,758.75,753.383,5.367
8/16/2022 6:45,758.75,753.558,5.192
8/16/2022 7:00,758.75,753.558,5.192
8/16/2022 7:15,758.75,753.558,5.192
8/16/2022 7:30,759.1,753.675,5.425
8/16/2022 7:45,758.925,753.675,5.25
8/16/2022 8:00,759.1,754.025,5.075
8/16/2022 8:15,759.275,754.142,5.133
8/16/2022 8:30,759.392,754.142,5.25
8/16/2022 8:45,759.45,754.492,4.958
8/16/2022 9:00,759.567,754.492,5.075
8/16/2022 9:15,759.45,754.317,5.133
8/16/2022 9:30,759.567,754.317,5.25
8/16/2022 9:45,759.567,754.317,5.25
8/16/2022 10:00,759.392,754.317,5.075
8/16/2022 10:15,759.567,754.492,5.075
8/16/2022 10:30,759.742,754.608,5.134
8/16/2022 10:45,759.742,754.783,4.959
8/16/2022 11:00,759.567,754.667,4.9
8/16/2022 11:15,759.567,754.783,4.784
8/16/2022 11:30,759.567,754.958,4.609
8/16/2022 11:45,759.567,754.667,4.9
8/16/2022 12:00,759.45,754.492,4.958
8/16/2022 12:15,759.45,754.783,4.667
8/16/2022 12:30,759.1,754.492,4.608
8/16/2022 12:45,759.1,754.317,4.783
8/16/2022 13:00,758.808,754.317,4.491
8/16/2022 13:15,758.925,754.317,4.608
8/16/2022 13:30,758.925,754.317,4.608
8/16/2022 13:45,758.925,754.2,4.725
8/16/2022 14:00,758.808,754.2,4.608
8/16/2022 14:15,758.633,753.85,4.783
8/16/2022 14:30,758.283,753.85,4.433
8/16/2022 14:45,758.283,753.558,4.725
8/16/2022 15:00,758.283,753.675,4.608
8/16/2022 15:15,758.283,753.383,4.9
8/16/2022 15:30,757.992,753.383,4.609
8/16/2022 15:45,757.817,753.383,4.434
8/16/2022 16:00,757.642,753.208,4.434
8/16/2022 16:15,757.817,753.383,4.434
8/16/2022 16:30,757.992,753.208,4.784
8/16/2022 16:45,757.642,753.092,4.55
8/16/2022 17:00,757.35,752.917,4.433
8/16/2022 17:15,757.175,752.625,4.55
8/16/2022 17:30,757.35,752.917,4.433
8/16/2022 17:45,757.525,753.092,4.433
8/16/2022 18:00,757.817,753.092,4.725
8/16/2022 18:15,757.642,752.917,4.725
8/16/2022 18:30,757.642,753.092,4.55
8/16/2022 18:45,757.992,753.208,4.784
8/16/2022 19:00,757.642,753.383,4.259
8/16/2022 19:15,758.167,753.383,4.784
8/16/2022 19:30,758.458,754.025,4.433
8/16/2022 19:45,758.808,754.025,4.783
8/16/2022 20:00,758.633,754.025,4.608
8/16/2022 20:15,759.1,754.492,4.608
8/16/2022 20:30,759.392,754.608,4.784
8/16/2022 20:45,759.742,754.958,4.784
8/16/2022 21:00,759.567,754.958,4.609
8/16/2022 21:15,759.917,755.25,4.667
8/16/2022 21:30,760.033,755.25,4.783
8/16/2022 21:45,760.208,755.425,4.783
8/16/2022 22:00,760.558,755.542,5.016
8/16/2022 22:15,760.558,755.425,5.133
8/16/2022 22:30,760.383,755.425,4.958
8/16/2022 22:45,760.208,755.25,4.958
8/16/2022 23:00,760.208,755.25,4.958
8/16/2022 23:15,760.383,755.425,4.958
8/16/2022 23:30,760.675,755.542,5.133
8/16/2022 23:45,760.558,755.425,5.133
8/17/2022 0:00,760.675,755.425,5.25
8/17/2022 0:15,760.675,755.425,5.25
8/17/2022 0:30,760.675,755.425,5.25
8/17/2022 0:45,760.675,755.542,5.133
8/17/2022 1:00,760.208,755.25,4.958
8/17/2022 1:15,760.558,755.425,5.133
8/17/2022 1:30,760.208,755.25,4.958
8/17/2022 1:45,760.383,755.075,5.308
8/17/2022 2:00,760.208,755.075,5.133
8/17/2022 2:15,760.033,755.075,4.958
8/17/2022 2:30,760.033,755.075,4.958
8/17/2022 2:45,760.208,755.25,4.958
8/17/2022 3:00,760.208,755.075,5.133
8/17/2022 3:15,760.208,755.075,5.133
8/17/2022 3:30,760.383,755.25,5.133
8/17/2022 3:45,760.383,755.25,5.133
8/17/2022 4:00,760.383,755.25,5.133
8/17/2022 4:15,760.208,755.25,4.958
8/17/2022 4:30,760.383,755.25,5.133
8/17/2022 4:45,760.208,755.25,4.958
8/17/2022 5:00,760.558,755.425,5.133
8/17/2022 5:15,760.558,755.425,5.133
8/17/2022 5:30,760.558,755.425,5.133
8/17/2022 5:45,760.558,755.425,5.133
8/17/2022 6:00,760.675,755.717,4.958
8/17/2022 6:15,760.675,755.717,4.958
8/17/2022 6:30,760.85,755.892,4.958
8/17/2022 6:45,760.85,755.892,4.958
8/17/2022 7:00,761.025,756.008,5.017
8/17/2022 7:15,761.025,756.008,5.017
8/17/2022 7:30,761.025,756.008,5.017
8/17/2022 7:45,761.025,756.008,5.017
8/17/2022 8:00,761.2,756.183,5.017
8/17/2022 8:15,761.317,756.183,5.134
8/17/2022 8:30,761.025,756.183,4.842
8/17/2022 8:45,761.025,756.183,4.842
8/17/2022 9:00,761.025,756.183,4.842
8/17/2022 9:15,761.317,756.358,4.959
8/17/2022 9:30,761.2,756.358,4.842
8/17/2022 9:45,761.2,756.358,4.842
8/17/2022 10:00,761.317,756.475,4.842
8/17/2022 10:15,761.842,756.65,5.192
8/17/2022 10:30,761.667,756.65,5.017
8/17/2022 10:45,761.492,756.65,4.842
8/17/2022 11:00,761.492,756.65,4.842
8/17/2022 11:15,761.492,756.65,4.842
8/17/2022 11:30,761.492,756.65,4.842
8/17/2022 11:45,761.492,756.825,4.667
8/17/2022 12:00,761.492,756.65,4.842
8/17/2022 12:15,761.667,756.475,5.192
8/17/2022 12:30,761.492,756.65,4.842
8/17/2022 12:45,761.2,756.183,5.017
8/17/2022 13:00,761.025,756.183,4.842
8/17/2022 13:15,761.025,756.008,5.017
8/17/2022 13:30,760.85,755.717,5.133
8/17/2022 13:45,760.558,755.717,4.841
8/17/2022 14:00,760.558,755.892,4.666
8/17/2022 14:15,760.558,755.717,4.841
8/17/2022 14:30,760.558,755.542,5.016
8/17/2022 14:45,760.208,755.542,4.666
8/17/2022 15:00,760.383,755.542,4.841
8/17/2022 15:15,760.033,755.425,4.608
8/17/2022 15:30,760.208,755.425,4.783
8/17/2022 15:45,759.917,755.425,4.492
8/17/2022 16:00,759.917,755.25,4.667
8/17/2022 16:15,760.033,755.25,4.783
8/17/2022 16:30,760.092,755.542,4.55
8/17/2022 16:45,760.383,755.542,4.841
8/17/2022 17:00,760.675,755.542,5.133
8/17/2022 17:15,760.675,755.717,4.958
8/17/2022 17:30,760.383,755.542,4.841
8/17/2022 17:45,760.208,755.425,4.783
8/17/2022 18:00,760.033,755.25,4.783
8/17/2022 18:15,759.917,755.075,4.842
8/17/2022 18:30,760.033,754.958,5.075
8/17/2022 18:45,759.917,754.783,5.134
8/17/2022 19:00,759.917,754.783,5.134
8/17/2022 19:15,760.208,754.958,5.25
8/17/2022 19:30,761.025,755.425,5.6
8/17/2022 19:45,761.025,755.425,5.6
8/17/2022 20:00,760.85,755.425,5.425
8/17/2022 20:15,761.2,755.717,5.483
8/17/2022 20:30,761.492,755.892,5.6
8/17/2022 20:45,761.317,755.892,5.425
8/17/2022 21:00,761.317,756.008,5.309
8/17/2022 21:15,761.667,756.008,5.659
8/17/2022 21:30,761.842,756.183,5.659
8/17/2022 21:45,761.667,756.3,5.367
8/17/2022 22:00,761.667,756.3,5.367
8/17/2022 22:15,761.667,756.3,5.367
8/17/2022 22:30,761.667,756.3,5.367
8/17/2022 22:45,761.842,756.475,5.367
8/17/2022 23:00,761.492,756.3,5.192
8/17/2022 23:15,761.492,756.3,5.192
8/17/2022 23:30,761.492,756.183,5.309
8/17/2022 23:45,761.317,756.3,5.017
8/18/2022 0:00,761.667,756.3,5.367
8/18/2022 0:15,761.492,756.3,5.192
8/18/2022 0:30,761.492,756.183,5.309
8/18/2022 0:45,761.492,756.008,5.484
8/18/2022 1:00,761.2,756.183,5.017
8/18/2022 1:15,761.317,756.183,5.134
8/18/2022 1:30,761.025,756.008,5.017
8/18/2022 1:45,761.317,756.008,5.309
8/18/2022 2:00,760.85,755.892,4.958
8/18/2022 2:15,760.85,755.892,4.958
8/18/2022 2:30,760.675,755.892,4.783
8/18/2022 2:45,760.675,755.717,4.958
8/18/2022 3:00,760.675,755.542,5.133
8/18/2022 3:15,760.675,755.542,5.133
8/18/2022 3:30,760.558,755.542,5.016
8/18/2022 3:45,760.383,755.425,4.958
8/18/2022 4:00,760.383,755.425,4.958
8/18/2022 4:15,760.383,755.425,4.958
8/18/2022 4:30,760.208,755.425,4.783
8/18/2022 4:45,760.033,755.25,4.783
8/18/2022 5:00,760.033,755.075,4.958
8/18/2022 5:15,760.033,755.075,4.958
8/18/2022 5:30,760.033,755.075,4.958
8/18/2022 5:45,759.917,755.075,4.842
8/18/2022 6:00,760.033,755.25,4.783
8/18/2022 6:15,760.208,755.25,4.958
8/18/2022 6:30,760.208,755.25,4.958
8/18/2022 6:45,760.208,755.425,4.783
8/18/2022 7:00,760.208,755.542,4.666
8/18/2022 7:15,760.558,755.542,5.016
8/18/2022 7:30,760.383,755.542,4.841
8/18/2022 7:45,760.383,755.717,4.666
8/18/2022 8:00,760.383,755.542,4.841
8/18/2022 8:15,760.558,755.542,5.016
8/18/2022 8:30,760.675,755.717,4.958
8/18/2022 8:45,760.558,755.892,4.666
8/18/2022 9:00,760.558,755.717,4.841
8/18/2022 9:15,760.675,755.717,4.958
8/18/2022 9:30,760.558,755.542,5.016
8/18/2022 9:45,760.675,755.717,4.958
8/18/2022 10:00,760.675,755.717,4.958
8/18/2022 10:15,760.675,755.892,4.783
8/18/2022 10:30,760.675,755.717,4.958
8/18/2022 10:45,760.675,755.892,4.783
8/18/2022 11:00,760.675,755.717,4.958
8/18/2022 11:15,760.675,755.717,4.958
8/18/2022 11:30,760.558,755.542,5.016
8/18/2022 11:45,760.208,755.542,4.666
8/18/2022 12:00,760.208,755.25,4.958
8/18/2022 12:15,760.033,755.25,4.783
8/18/2022 12:30,759.917,755.25,4.667
8/18/2022 12:45,760.033,755.425,4.608
8/18/2022 13:00,760.033,755.25,4.783
8/18/2022 13:15,759.742,755.075,4.667
8/18/2022 13:30,759.567,754.958,4.609
8/18/2022 13:45,759.45,754.958,4.492
8/18/2022 14:00,759.392,754.958,4.434
8/18/2022 14:15,754.317,754.783,-0.466
8/18/2022 14:30,754.492,754.608,-0.116
8/18/2022 14:45,754.142,754.317,-0.175
8/18/2022 15:00,753.208,754.492,-1.284
8/18/2022 15:15,753.208,754.317,-1.109
8/18/2022 15:30,752.858,754.142,-1.284
8/18/2022 15:45,753.792,754.142,-0.35
8/18/2022 16:00,753.85,754.025,-0.175
8/18/2022 16:15,753.675,754.142,-0.467
8/18/2022 16:30,753.5,753.85,-0.35
8/18/2022 16:45,753.85,754.025,-0.175
8/18/2022 17:00,758.633,754.317,4.316
8/18/2022 17:15,759.1,754.492,4.608
8/18/2022 17:30,758.925,754.317,4.608
8/18/2022 17:45,758.925,754.142,4.783
8/18/2022 18:00,758.925,754.025,4.9
8/18/2022 18:15,758.633,753.85,4.783
8/18/2022 18:30,758.925,753.85,5.075
8/18/2022 18:45,758.633,753.85,4.783
8/18/2022 19:00,758.633,753.675,4.958
8/18/2022 19:15,758.75,753.85,4.9
8/18/2022 19:30,758.75,753.675,5.075
8/18/2022 19:45,759.1,754.025,5.075
8/18/2022 20:00,759.1,754.142,4.958
8/18/2022 20:15,759.275,754.317,4.958
8/18/2022 20:30,759.1,754.317,4.783
8/18/2022 20:45,759.275,754.492,4.783
8/18/2022 21:00,759.567,754.492,5.075
8/18/2022 21:15,759.567,754.608,4.959
8/18/2022 21:30,759.742,754.783,4.959
8/18/2022 21:45,759.917,754.958,4.959
8/18/2022 22:00,759.742,754.783,4.959
8/18/2022 22:15,759.742,754.9,4.842
8/18/2022 22:30,760.033,754.958,5.075
8/18/2022 22:45,759.742,754.783,4.959
8/18/2022 23:00,759.742,754.783,4.959
8/18/2022 23:15,759.742,754.958,4.784
8/18/2022 23:30,759.742,754.783,4.959
8/18/2022 23:45,759.742,754.783,4.959
8/19/2022 0:00,759.742,754.783,4.959
8/19/2022 0:15,759.742,754.783,4.959
8/19/2022 0:30,759.45,754.608,4.842
8/19/2022 0:45,759.742,754.492,5.25
8/19/2022 1:00,759.567,754.783,4.784
8/19/2022 1:15,759.742,754.492,5.25
8/19/2022 1:30,759.567,754.492,5.075
8/19/2022 1:45,759.1,754.142,4.958
8/19/2022 2:00,759.1,754.142,4.958
8/19/2022 2:15,759.1,753.85,5.25
8/19/2022 2:30,758.925,754.025,4.9
8/19/2022 2:45,758.75,753.85,4.9
8/19/2022 3:00,758.633,753.558,5.075
8/19/2022 3:15,758.75,753.85,4.9
8/19/2022 3:30,758.633,753.675,4.958
8/19/2022 3:45,758.633,753.558,5.075
8/19/2022 4:00,758.633,753.85,4.783
8/19/2022 4:15,758.633,753.675,4.958
8/19/2022 4:30,758.633,753.558,5.075
8/19/2022 4:45,758.458,753.675,4.783
8/19/2022 5:00,758.458,753.383,5.075
8/19/2022 5:15,758.633,753.558,5.075
8/19/2022 5:30,758.458,753.558,4.9
8/19/2022 5:45,758.633,753.383,5.25
8/19/2022 6:00,758.458,753.558,4.9
8/19/2022 6:15,758.458,753.558,4.9
8/19/2022 6:30,758.633,753.558,5.075
8/19/2022 6:45,758.458,753.383,5.075
8/19/2022 7:00,758.633,753.675,4.958
8/19/2022 7:15,758.75,753.675,5.075
8/19/2022 7:30,758.633,753.85,4.783
8/19/2022 7:45,758.633,753.85,4.783
8/19/2022 8:00,758.75,753.85,4.9
8/19/2022 8:15,758.925,753.85,5.075
8/19/2022 8:30,758.925,754.025,4.9
8/19/2022 8:45,759.1,754.025,5.075
8/19/2022 9:00,758.75,754.025,4.725
8/19/2022 9:15,758.75,754.025,4.725
8/19/2022 9:30,759.1,753.85,5.25
8/19/2022 9:45,758.925,753.85,5.075
8/19/2022 10:00,758.75,753.85,4.9
8/19/2022 10:15,758.633,753.85,4.783
8/19/2022 10:30,758.925,753.85,5.075
8/19/2022 10:45,758.808,754.025,4.783
8/19/2022 11:00,758.925,753.85,5.075
8/19/2022 11:15,758.75,753.85,4.9
8/19/2022 11:30,758.75,753.675,5.075
8/19/2022 11:45,758.458,753.558,4.9
8/19/2022 12:00,758.283,753.383,4.9
8/19/2022 12:15,758.108,753.208,4.9
8/19/2022 12:30,758.108,753.092,5.016
8/19/2022 12:45,757.642,753.092,4.55
8/19/2022 13:00,757.817,752.8,5.017
8/19/2022 13:15,757.642,752.742,4.9
8/19/2022 13:30,757.525,752.742,4.783
8/19/2022 13:45,757.525,752.742,4.783
8/19/2022 14:00,757.35,752.742,4.608
8/19/2022 14:15,757.175,752.333,4.842
