Date (MM/DD/YYYY),Time (HH:mm:ss),Cond uS/cm,Depth m,fDOM QSU,fDOM RFU,nLF Cond uS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond uS/cm,TDS mg/L,Turbidity FNU,TSS mg/L,Wiper Position volt,Temp C,Vertical Position m,Battery V,Cable Pwr V
7/7/2023,12:15:00,41.1,-1.014,18.96,6.31,52.8,74.1,89.5,7.63,-1.44,0.02,52,34,4.11,0,1.207,14.014,-1,5.6,0
7/7/2023,12:30:00,41.3,-1.014,18.92,6.3,52.8,74.2,89.5,7.6,-1.44,0.02,52,34,4.19,0,1.203,14.26,-1,5.6,0
7/7/2023,12:45:00,41.4,-1.014,19.08,6.35,52.9,73.9,89.2,7.56,-1.441,0.02,52.1,34,4.18,0,1.204,14.309,-1,5.61,0
7/7/2023,13:00:00,41.5,-1.015,19.18,6.39,53,74,89.4,7.58,-1.443,0.02,52.2,34,4.2,0,1.213,14.286,-1.002,5.62,0
7/7/2023,13:15:00,42,-1.018,19.08,6.35,53.1,74,89.3,7.51,-1.447,0.02,52.3,34,4.32,0,1.203,14.669,-1.004,5.62,0
7/7/2023,13:30:00,42.3,-1.019,19.09,6.35,53.1,73.9,89.2,7.46,-1.448,0.02,52.3,34,4.41,0,1.216,14.957,-1.005,5.62,0
7/7/2023,13:45:00,42.4,-1.021,19.1,6.36,53.2,73.8,89.1,7.45,-1.451,0.02,52.4,34,4.74,0,1.208,14.978,-1.007,5.62,0
7/7/2023,14:00:00,42.4,-1.022,19.21,6.39,53.1,73.9,89.2,7.44,-1.453,0.02,52.4,34,4.47,0,1.217,15.041,-1.009,5.62,0
7/7/2023,14:15:00,42.5,-1.023,19.26,6.41,53.1,73.8,89.1,7.42,-1.453,0.02,52.3,34,4.47,0,1.206,15.155,-1.009,5.63,0
7/7/2023,14:30:00,42.6,-1.023,19.31,6.43,53.2,73.4,88.7,7.37,-1.453,0.02,52.4,34,4.45,0,1.212,15.234,-1.009,5.64,0
7/7/2023,14:45:00,42.4,-1.02,19.7,6.56,53.4,73.6,88.9,7.45,-1.449,0.02,52.6,34,4.76,0,1.204,14.816,-1.007,5.64,0
7/7/2023,15:00:00,42.3,-1.024,19.79,6.59,53.4,73.7,89,7.47,-1.456,0.02,52.6,34,4.81,0,1.207,14.758,-1.011,5.64,0
7/7/2023,15:15:00,42.5,-1.027,19.79,6.59,53.5,73.7,88.9,7.45,-1.459,0.02,52.7,34,4.62,0,1.21,14.88,-1.013,5.62,0
7/7/2023,15:30:00,42.5,-1.025,19.87,6.62,53.6,73.7,89,7.46,-1.457,0.02,52.8,34,4.52,0,1.21,14.842,-1.012,5.63,0
7/7/2023,15:45:00,42.3,-1.02,20.06,6.68,53.7,73.4,88.6,7.48,-1.449,0.02,52.9,34,4.44,0,1.207,14.515,-1.006,5.62,0
7/7/2023,16:00:00,41.9,-1.006,20.8,6.92,54,73.4,88.6,7.57,-1.429,0.02,53.2,35,5.96,0,1.209,13.944,-0.992,5.61,0
7/7/2023,16:15:00,41.8,-1.012,21.72,7.23,54.4,73.5,88.7,7.65,-1.438,0.02,53.5,35,5.53,0,1.203,13.507,-0.999,5.62,0
7/7/2023,16:30:00,41.9,-1.022,21.84,7.27,54.9,73.8,89.1,7.72,-1.453,0.02,54,35,5,0,1.209,13.339,-1.009,5.6,0
7/7/2023,16:45:00,42,-1.028,21.63,7.2,55.1,73.7,89,7.73,-1.461,0.02,54.2,35,4.89,0,1.206,13.245,-1.014,5.6,0
7/7/2023,17:00:00,41.9,-1.03,21.48,7.15,55.1,73.5,88.8,7.73,-1.464,0.02,54.2,35,4.74,0,1.208,13.102,-1.017,5.59,0
7/7/2023,17:15:00,42.1,-1.032,21.92,7.3,55.5,73.4,88.6,7.73,-1.467,0.02,54.6,35,4.91,0,1.204,13.032,-1.018,5.59,0
7/7/2023,17:30:00,42,-1.033,21.48,7.15,55.4,73.4,88.7,7.75,-1.468,0.02,54.5,35,4.79,0,1.209,12.942,-1.019,5.59,0
7/7/2023,17:45:00,41.5,-1.033,21.44,7.13,55,73.5,88.7,7.77,-1.469,0.02,54.1,35,4.63,0,1.203,12.838,-1.02,5.59,0
7/7/2023,18:00:00,41.2,-1.03,21.39,7.12,54.8,73.6,88.9,7.8,-1.465,0.02,53.9,35,4.5,0,1.22,12.719,-1.017,5.58,0
7/7/2023,18:15:00,41.1,-1.03,21.47,7.15,54.8,73.5,88.7,7.82,-1.464,0.02,53.9,35,4.46,0,1.202,12.564,-1.017,5.58,0
7/7/2023,18:30:00,40.9,-1.031,21.49,7.15,54.8,73.4,88.6,7.85,-1.465,0.02,53.9,35,4.46,0,1.213,12.369,-1.017,5.57,0
7/7/2023,18:45:00,40.7,-1.032,21.54,7.17,54.8,73.5,88.7,7.88,-1.467,0.02,53.9,35,4.46,0,1.202,12.2,-1.019,5.57,0
7/7/2023,19:00:00,40.5,-1.033,21.52,7.16,54.8,73.5,88.7,7.91,-1.468,0.02,53.9,35,4.35,0,1.201,12.023,-1.019,5.56,0
7/7/2023,19:15:00,40.4,-1.031,21.47,7.15,54.8,73.5,88.8,7.95,-1.466,0.02,53.9,35,4.33,0,1.211,11.86,-1.018,5.56,0
7/7/2023,19:30:00,40.3,-1.031,21.56,7.18,54.9,73.5,88.7,7.96,-1.466,0.02,54,35,4.3,0,1.208,11.744,-1.018,5.56,0
7/7/2023,19:45:00,40.2,-1.031,21.53,7.17,54.9,73.5,88.8,7.99,-1.465,0.02,54,35,4.25,0,1.21,11.61,-1.017,5.56,0
7/7/2023,20:00:00,40.1,-1.031,21.54,7.17,55,73.5,88.7,8.01,-1.466,0.02,54,35,4.22,0,1.211,11.489,-1.018,5.55,0
7/7/2023,20:15:00,40.1,-1.031,21.55,7.17,55.1,73.5,88.7,8.03,-1.466,0.02,54.2,35,4.22,0,1.212,11.364,-1.018,5.55,0
7/7/2023,20:30:00,39.9,-1.03,21.54,7.17,55.2,73.5,88.7,8.06,-1.465,0.02,54.2,35,4.26,0,1.213,11.229,-1.017,5.55,0
7/7/2023,20:45:00,39.9,-1.03,21.54,7.17,55.3,73.5,88.7,8.08,-1.464,0.02,54.3,35,4.48,0,1.213,11.11,-1.016,5.55,0
7/7/2023,21:00:00,40.4,-1.029,23.03,7.67,56.2,73.4,88.7,8.1,-1.463,0.03,55.2,36,4.67,0,1.213,10.996,-1.015,5.54,0
7/7/2023,21:15:00,39.9,-1.027,21.74,7.24,55.6,73.5,88.8,8.13,-1.46,0.02,54.6,36,4.57,0,1.213,10.876,-1.013,5.54,0
7/7/2023,21:30:00,39.6,-1.026,21.46,7.14,55.3,73.6,88.8,8.15,-1.458,0.02,54.4,35,4.53,0,1.216,10.77,-1.012,5.53,0
7/7/2023,21:45:00,39.4,-1.024,21.41,7.13,55.2,73.7,88.9,8.18,-1.456,0.02,54.2,35,4.49,0,1.217,10.669,-1.011,5.53,0
7/7/2023,22:00:00,39.2,-1.025,21.37,7.11,55.1,73.7,88.9,8.2,-1.457,0.02,54.1,35,4.48,0,1.215,10.57,-1.011,5.52,0
7/7/2023,22:15:00,39.1,-1.024,21.28,7.08,55.1,73.7,89,8.22,-1.456,0.02,54.1,35,4.38,0,1.213,10.47,-1.011,5.52,0
7/7/2023,22:30:00,39,-1.025,21.26,7.08,55.1,73.7,88.9,8.24,-1.457,0.02,54.2,35,4.43,0,1.214,10.372,-1.011,5.52,0
7/7/2023,22:45:00,38.9,-1.025,21.16,7.04,55.1,73.7,89,8.27,-1.457,0.02,54.2,35,4.43,0,1.215,10.271,-1.011,5.51,0
7/7/2023,23:00:00,38.8,-1.024,21.22,7.06,55.1,73.7,89,8.29,-1.457,0.02,54.2,35,4.44,0,1.218,10.17,-1.011,5.51,0
7/7/2023,23:15:00,38.7,-1.025,21.21,7.06,55.1,73.8,89.1,8.31,-1.457,0.02,54.2,35,4.38,0,1.209,10.073,-1.011,5.51,0
7/7/2023,23:30:00,38.6,-1.024,21.25,7.07,55.1,73.8,89.1,8.33,-1.457,0.02,54.2,35,4.35,0,1.202,9.974,-1.011,5.5,0
7/7/2023,23:45:00,38.5,-1.024,21.19,7.05,55.1,73.8,89.1,8.35,-1.455,0.02,54.2,35,4.35,0,1.211,9.877,-1.01,5.5,0
7/8/2023,0:00:00,38.4,-1.023,21.17,7.05,55.1,73.8,89.1,8.37,-1.455,0.02,54.2,35,4.23,0,1.206,9.783,-1.01,5.49,0
7/8/2023,0:15:00,38.4,-1.023,21.14,7.04,55.2,73.8,89.1,8.39,-1.454,0.02,54.2,35,4.25,0,1.218,9.691,-1.009,5.49,0
7/8/2023,0:30:00,38.3,-1.023,21.13,7.03,55.2,73.9,89.2,8.42,-1.454,0.02,54.3,35,4.22,0,1.209,9.597,-1.009,5.49,0
7/8/2023,0:45:00,38.2,-1.023,21.09,7.02,55.2,73.9,89.2,8.44,-1.454,0.02,54.2,35,4.27,0,1.208,9.507,-1.009,5.48,0
7/8/2023,1:00:00,38,-1.023,21.04,7,55.1,73.9,89.2,8.46,-1.455,0.02,54.1,35,4.14,0,1.207,9.42,-1.009,5.48,0
7/8/2023,1:15:00,37.9,-1.022,21.01,6.99,55,73.9,89.2,8.47,-1.454,0.02,54,35,4.19,0,1.21,9.337,-1.009,5.48,0
7/8/2023,1:30:00,37.8,-1.022,20.97,6.98,54.9,73.9,89.3,8.49,-1.453,0.02,54,35,4.07,0,1.206,9.26,-1.008,5.47,0
7/8/2023,1:45:00,37.6,-1.021,20.93,6.97,54.9,74,89.3,8.51,-1.452,0.02,53.9,35,4.13,0,1.209,9.185,-1.008,5.47,0
7/8/2023,2:00:00,37.5,-1.022,20.92,6.96,54.9,73.9,89.3,8.52,-1.453,0.02,53.9,35,4.06,0,1.203,9.11,-1.008,5.46,0
7/8/2023,2:15:00,37.4,-1.022,20.87,6.95,54.8,74,89.3,8.54,-1.453,0.02,53.8,35,4.05,0,1.206,9.042,-1.008,5.46,0
7/8/2023,2:30:00,37.3,-1.022,20.86,6.94,54.7,74,89.3,8.56,-1.453,0.02,53.8,35,4.03,0,1.204,8.974,-1.009,5.46,0
7/8/2023,2:45:00,37.2,-1.022,20.85,6.94,54.7,74,89.4,8.58,-1.453,0.02,53.7,35,3.91,0,1.211,8.914,-1.008,5.45,0
7/8/2023,3:00:00,37.1,-1.022,20.79,6.92,54.6,74,89.4,8.59,-1.454,0.02,53.7,35,3.91,0,1.209,8.851,-1.009,5.45,0
7/8/2023,3:15:00,37,-1.023,20.79,6.92,54.6,74.1,89.4,8.6,-1.455,0.02,53.6,35,3.87,0,1.21,8.793,-1.01,5.45,0
7/8/2023,3:30:00,37,-1.024,20.76,6.91,54.5,74.1,89.4,8.61,-1.456,0.02,53.6,35,3.79,0,1.204,8.749,-1.01,5.45,0
7/8/2023,3:45:00,36.9,-1.024,20.78,6.92,54.5,74.1,89.4,8.62,-1.456,0.02,53.5,35,3.81,0,1.208,8.709,-1.01,5.44,0
7/8/2023,4:00:00,36.8,-1.023,20.7,6.89,54.4,74,89.4,8.63,-1.455,0.02,53.5,35,3.78,0,1.204,8.673,-1.01,5.44,0
7/8/2023,4:15:00,36.8,-1.023,20.69,6.89,54.4,74.1,89.5,8.64,-1.454,0.02,53.5,35,3.74,0,1.207,8.628,-1.009,5.44,0
7/8/2023,4:30:00,36.7,-1.021,20.67,6.88,54.4,74.2,89.5,8.66,-1.452,0.02,53.4,35,3.8,0,1.207,8.574,-1.008,5.44,0
7/8/2023,4:45:00,36.6,-1.021,20.68,6.88,54.4,74.2,89.6,8.68,-1.451,0.02,53.4,35,3.75,0,1.21,8.51,-1.007,5.44,0
7/8/2023,5:00:00,36.5,-1.02,20.66,6.88,54.3,74.2,89.6,8.69,-1.45,0.02,53.4,35,3.68,0,1.203,8.445,-1.006,5.43,0
7/8/2023,5:15:00,36.4,-1.019,20.67,6.88,54.3,74.2,89.6,8.7,-1.449,0.02,53.4,35,3.64,0,1.213,8.377,-1.006,5.43,0
7/8/2023,5:30:00,36.3,-1.02,20.65,6.87,54.3,74.2,89.6,8.72,-1.45,0.02,53.4,35,3.63,0,1.207,8.312,-1.006,5.43,0
7/8/2023,5:45:00,36.5,-1.019,21.33,7.1,54.5,74.2,89.6,8.73,-1.45,0.02,53.6,35,3.99,0,1.202,8.254,-1.006,5.42,0
7/8/2023,6:00:00,36.3,-1.019,20.79,6.92,54.4,74.2,89.6,8.75,-1.448,0.02,53.5,35,3.79,0,1.201,8.201,-1.005,5.42,0
7/8/2023,6:15:00,36.2,-1.018,20.65,6.88,54.3,74.3,89.7,8.77,-1.448,0.02,53.3,35,3.77,0,1.22,8.149,-1.004,5.42,0
7/8/2023,6:30:00,36.1,-1.017,20.6,6.86,54.2,74.3,89.7,8.78,-1.447,0.02,53.3,35,4.06,0,1.201,8.114,-1.004,5.42,0
7/8/2023,6:45:00,36.1,-1.018,20.72,6.9,54.2,74.3,89.8,8.78,-1.448,0.02,53.3,35,3.95,0,1.213,8.095,-1.004,5.41,0
7/8/2023,7:00:00,36.4,-1.018,21.49,7.15,54.7,74.3,89.8,8.78,-1.448,0.02,53.7,35,3.83,0,1.205,8.101,-1.005,5.41,0
7/8/2023,7:15:00,36.5,-1.018,21.05,7.01,54.8,74.4,89.9,8.79,-1.448,0.02,53.8,35,3.87,0,1.212,8.109,-1.004,5.4,0
7/8/2023,7:30:00,36.3,-1.016,20.85,6.94,54.5,74.4,89.8,8.79,-1.444,0.02,53.5,35,3.79,0,1.213,8.117,-1.002,5.4,0
7/8/2023,7:45:00,36.2,-1.015,20.77,6.91,54.2,74.5,89.9,8.79,-1.444,0.02,53.3,35,3.76,0,1.207,8.157,-1.001,5.4,0
7/8/2023,8:00:00,36.1,-1.014,20.73,6.9,54.1,74.5,89.9,8.77,-1.442,0.02,53.2,35,3.77,0,1.208,8.218,-1,5.4,0
7/8/2023,8:15:00,36.1,-1.013,20.65,6.87,54,74.5,90,8.76,-1.44,0.02,53.1,34,3.72,0,1.204,8.305,-0.999,5.4,0
7/8/2023,8:30:00,36.2,-1.011,20.61,6.86,53.9,74.6,90.1,8.74,-1.438,0.02,53,34,3.66,0,1.208,8.423,-0.998,5.4,0
7/8/2023,8:45:00,36.3,-1.01,20.52,6.83,53.8,74.6,90.1,8.71,-1.436,0.02,52.9,34,3.6,0,1.203,8.579,-0.996,5.4,0
7/8/2023,9:00:00,36.4,-1.009,20.45,6.81,53.7,74.6,90,8.67,-1.435,0.02,52.8,34,3.55,0,1.208,8.753,-0.995,5.4,0
7/8/2023,9:15:00,36.6,-1.009,20.52,6.83,53.8,74.5,90,8.63,-1.435,0.02,52.9,34,3.62,0,1.202,8.949,-0.995,5.4,0
7/8/2023,9:30:00,36.7,-1.008,20.3,6.76,53.5,74.5,90,8.58,-1.434,0.02,52.6,34,3.6,0,1.208,9.187,-0.995,5.4,0
7/8/2023,9:45:00,36.9,-1.008,20.1,6.69,53.3,74.7,90.1,8.53,-1.433,0.02,52.4,34,3.61,0,1.203,9.489,-0.994,5.4,0
7/8/2023,10:00:00,37.1,-1.008,19.97,6.65,53.1,74.7,90.2,8.47,-1.433,0.02,52.2,34,3.69,0,1.211,9.816,-0.994,5.4,0
7/8/2023,10:15:00,37.4,-1.008,19.82,6.6,53,74.8,90.3,8.39,-1.434,0.02,52.1,34,3.74,0,1.203,10.241,-0.995,5.41,0
7/8/2023,10:30:00,37.8,-1.007,19.67,6.55,52.9,74.7,90.2,8.3,-1.431,0.02,52,34,3.74,0,1.219,10.656,-0.993,5.41,0
7/8/2023,10:45:00,37.9,-1.006,19.73,6.57,53,74.5,90,8.26,-1.43,0.02,52,34,3.76,0,1.2,10.78,-0.992,5.41,0
7/8/2023,11:00:00,37.9,-1.005,19.81,6.59,53,74.5,89.9,8.26,-1.429,0.02,52.1,34,3.68,0,1.205,10.756,-0.991,5.41,0
7/8/2023,11:15:00,38.2,-1.007,19.66,6.54,53,74.8,90.3,8.23,-1.431,0.02,52.1,34,4.14,0,1.212,11.095,-0.993,5.42,0
7/8/2023,11:30:00,39,-1.008,19.3,6.42,53,74.8,90.4,8.1,-1.433,0.02,52.1,34,4.18,0,1.203,11.813,-0.994,5.42,0
7/8/2023,11:45:00,39.6,-1.009,19.05,6.34,53,74.8,90.3,7.97,-1.435,0.02,52.1,34,4.16,0,1.215,12.466,-0.996,5.42,0
7/8/2023,12:00:00,40.1,-1.009,18.93,6.3,53,74.6,90.1,7.87,-1.434,0.02,52.1,34,4,0,1.208,12.969,-0.996,5.42,0
7/8/2023,12:15:00,40.5,-1.009,18.84,6.27,52.9,74.6,90.1,7.79,-1.434,0.02,52.1,34,3.97,0,1.201,13.383,-0.995,5.43,0
7/8/2023,12:30:00,40.7,-1.009,18.89,6.29,53,74.5,90,7.76,-1.435,0.02,52.1,34,4.57,0,1.209,13.52,-0.996,5.43,0
7/8/2023,12:45:00,40.9,-1.011,18.95,6.31,52.9,74.4,89.9,7.71,-1.437,0.02,52.1,34,4.13,0,1.204,13.787,-0.997,5.44,0
7/8/2023,13:00:00,41.2,-1.012,18.94,6.3,52.9,74.4,89.8,7.65,-1.438,0.02,52.1,34,4.11,0,1.212,14.066,-0.998,5.44,0
7/8/2023,13:15:00,41.3,-1.014,19.12,6.36,53,74.2,89.5,7.62,-1.441,0.02,52.2,34,4.17,0,1.205,14.118,-1,5.45,0
7/8/2023,13:30:00,41.1,-1.014,19.29,6.42,53.1,74.2,89.6,7.66,-1.441,0.02,52.2,34,4.1,0,1.207,13.881,-1.001,5.45,0
7/8/2023,13:45:00,41.1,-1.014,19.45,6.47,53.1,74.5,90,7.72,-1.442,0.02,52.3,34,4.08,0,1.208,13.773,-1.001,5.45,0
7/8/2023,14:00:00,41,-1.011,19.62,6.53,53.3,74.2,89.6,7.71,-1.437,0.02,52.4,34,4.12,0,1.212,13.633,-0.997,5.45,0
7/8/2023,14:15:00,40.9,-1.011,19.75,6.58,53.4,74.2,89.6,7.75,-1.438,0.02,52.5,34,4.16,0,1.204,13.411,-0.998,5.46,0
7/8/2023,14:30:00,40.7,-1.013,19.85,6.61,53.4,74.4,89.8,7.81,-1.439,0.02,52.5,34,4.3,0,1.22,13.178,-0.999,5.46,0
7/8/2023,14:45:00,40.6,-1.014,19.89,6.62,53.4,74.5,89.9,7.83,-1.441,0.02,52.5,34,4.25,0,1.208,13.109,-1,5.46,0
7/8/2023,15:00:00,40.7,-1.016,19.87,6.61,53.4,74.5,89.9,7.81,-1.444,0.02,52.5,34,4.17,0,1.201,13.215,-1.003,5.45,0
7/8/2023,15:15:00,40.9,-1.019,19.73,6.57,53.4,74.4,89.8,7.77,-1.448,0.02,52.6,34,4.26,0,1.21,13.418,-1.005,5.46,0
7/8/2023,15:30:00,41.1,-1.021,19.72,6.56,53.5,74.3,89.7,7.73,-1.451,0.02,52.6,34,4.46,0,1.202,13.56,-1.007,5.45,0
7/8/2023,15:45:00,41,-1.021,19.84,6.61,53.5,74.3,89.8,7.76,-1.451,0.02,52.6,34,4.18,0,1.207,13.435,-1.007,5.46,0
7/8/2023,16:00:00,41,-1.022,20.37,6.78,53.5,74.4,89.9,7.77,-1.452,0.02,52.6,34,4.34,0,1.211,13.404,-1.008,5.46,0
7/8/2023,16:15:00,41,-1.024,20.3,6.76,53.6,74.3,89.7,7.76,-1.456,0.02,52.7,34,4.31,0,1.207,13.372,-1.011,5.46,0
7/8/2023,16:30:00,41,-1.025,20.09,6.69,53.7,74.2,89.6,7.77,-1.457,0.02,52.8,34,4.27,0,1.209,13.307,-1.012,5.45,0
7/8/2023,16:45:00,41.1,-1.026,20.14,6.71,53.8,74.2,89.6,7.77,-1.458,0.02,52.9,34,4.31,0,1.207,13.294,-1.012,5.46,0
7/8/2023,17:00:00,41.1,-1.028,20.2,6.72,53.9,73.9,89.3,7.75,-1.461,0.02,53,34,4.32,0,1.21,13.233,-1.014,5.46,0
7/8/2023,17:15:00,41.1,-1.027,20.37,6.78,54.1,74,89.3,7.78,-1.46,0.02,53.2,35,4.38,0,1.206,13.098,-1.014,5.45,0
7/8/2023,17:30:00,41,-1.029,20.46,6.81,54.1,73.9,89.2,7.8,-1.462,0.02,53.2,35,4.36,0,1.209,12.926,-1.015,5.46,0
7/8/2023,17:45:00,40.9,-1.031,20.44,6.8,54.2,73.9,89.2,7.82,-1.466,0.02,53.3,35,4.33,0,1.205,12.811,-1.018,5.46,0
7/8/2023,18:00:00,40.9,-1.033,20.34,6.77,54.4,73.9,89.2,7.84,-1.468,0.02,53.5,35,4.29,0,1.209,12.664,-1.019,5.45,0
7/8/2023,18:15:00,40.8,-1.034,20.21,6.73,54.5,73.9,89.3,7.87,-1.47,0.02,53.5,35,4.25,0,1.204,12.522,-1.021,5.45,0
7/8/2023,18:30:00,40.7,-1.035,20.75,6.91,54.6,74,89.4,7.91,-1.471,0.02,53.6,35,4.2,0,1.22,12.38,-1.022,5.45,0
7/8/2023,18:45:00,40.6,-1.034,20.75,6.91,54.6,74.1,89.5,7.94,-1.47,0.02,53.7,35,4.21,0,1.202,12.251,-1.02,5.45,0
7/8/2023,19:00:00,40.6,-1.034,20.86,6.94,54.8,74.1,89.4,7.96,-1.47,0.02,53.8,35,4.33,0,1.213,12.11,-1.02,5.45,0
7/8/2023,19:15:00,40.5,-1.034,20.87,6.95,54.9,74,89.3,7.99,-1.469,0.02,54,35,4.23,0,1.203,11.921,-1.02,5.45,0
7/8/2023,19:30:00,40.3,-1.032,20.93,6.97,54.9,74,89.4,8.02,-1.467,0.02,53.9,35,4.18,0,1.208,11.764,-1.018,5.44,0
7/8/2023,19:45:00,40.1,-1.031,21.01,6.99,54.8,74,89.3,8.04,-1.465,0.02,53.9,35,4.14,0,1.213,11.645,-1.017,5.45,0
7/8/2023,20:00:00,40.1,-1.029,21.01,6.99,54.9,73.9,89.3,8.06,-1.463,0.02,54,35,4.24,0,1.205,11.5,-1.015,5.44,0
7/8/2023,20:15:00,40,-1.027,21.08,7.02,55,74,89.3,8.09,-1.46,0.02,54.1,35,5.1,0,1.219,11.351,-1.014,5.44,0
7/8/2023,20:30:00,40.4,-1.027,22.6,7.52,55.8,73.9,89.3,8.11,-1.46,0.02,54.8,36,4.8,0,1.205,11.197,-1.013,5.43,0
7/8/2023,20:45:00,39.9,-1.026,21.38,7.12,55.4,73.9,89.3,8.15,-1.458,0.02,54.4,35,4.58,0,1.208,11.034,-1.012,5.43,0
7/8/2023,21:00:00,39.8,-1.025,23.1,7.69,55.5,74,89.4,8.18,-1.457,0.02,54.6,35,4.66,0,1.21,10.872,-1.011,5.43,0
7/8/2023,21:15:00,39.7,-1.024,21.85,7.27,55.6,74,89.3,8.21,-1.456,0.02,54.6,36,4.82,0,1.207,10.719,-1.01,5.42,0
7/8/2023,21:30:00,39.7,-1.023,21.32,7.1,55.7,74,89.3,8.24,-1.455,0.02,54.8,36,5.25,0,1.21,10.573,-1.01,5.41,0
7/8/2023,21:45:00,39.5,-1.022,21.17,7.05,55.7,74.1,89.4,8.27,-1.453,0.02,54.7,36,4.82,0,1.207,10.435,-1.009,5.41,0
7/8/2023,22:00:00,39.3,-1.021,21.11,7.03,55.6,74.2,89.5,8.31,-1.452,0.02,54.7,36,4.71,0,1.21,10.308,-1.008,5.4,0
7/8/2023,22:15:00,39.2,-1.021,21.06,7.01,55.6,74.2,89.6,8.33,-1.451,0.02,54.6,35,4.84,0,1.205,10.183,-1.007,5.4,0
7/8/2023,22:30:00,39,-1.02,21.06,7.01,55.5,74.2,89.6,8.36,-1.45,0.02,54.5,35,5.28,0,1.21,10.067,-1.006,5.39,0
7/8/2023,22:45:00,38.8,-1.019,21.02,7,55.4,74.2,89.6,8.38,-1.449,0.02,54.4,35,5.25,0,1.204,9.959,-1.006,5.39,0
7/8/2023,23:00:00,38.6,-1.018,21.03,7,55.3,74.2,89.6,8.41,-1.448,0.02,54.3,35,5.07,0,1.209,9.86,-1.005,5.38,0
7/8/2023,23:15:00,38.5,-1.018,20.92,6.96,55.2,74.3,89.7,8.43,-1.447,0.02,54.3,35,5.02,0,1.202,9.764,-1.004,5.38,0
7/8/2023,23:30:00,38.4,-1.017,20.88,6.95,55.3,74.3,89.7,8.45,-1.446,0.02,54.3,35,4.79,0,1.218,9.675,-1.004,5.37,0
7/8/2023,23:45:00,38.3,-1.016,20.91,6.96,55.2,74.3,89.8,8.47,-1.445,0.02,54.3,35,4.65,0,1.203,9.589,-1.003,5.37,0
7/9/2023,0:00:00,38.2,-1.015,20.84,6.94,55.2,74.4,89.8,8.49,-1.444,0.02,54.2,35,4.74,0,1.213,9.507,-1.002,5.36,0
7/9/2023,0:15:00,38.2,-1.015,20.8,6.92,55.3,74.4,89.8,8.51,-1.443,0.02,54.4,35,4.79,0,1.205,9.421,-1.001,5.36,0
7/9/2023,0:30:00,38.2,-1.015,20.7,6.89,55.5,74.4,89.8,8.53,-1.443,0.02,54.6,35,4.8,0,1.208,9.337,-1.001,5.36,0
7/9/2023,0:45:00,38.3,-1.015,20.67,6.88,55.7,74.4,89.9,8.55,-1.443,0.02,54.8,36,4.61,0,1.212,9.263,-1.001,5.35,0
7/9/2023,1:00:00,38.3,-1.015,20.62,6.87,55.8,74.4,89.8,8.56,-1.443,0.02,54.8,36,4.73,0,1.205,9.192,-1.001,5.35,0
7/9/2023,1:15:00,38.2,-1.015,20.55,6.84,55.7,74.4,89.9,8.58,-1.443,0.02,54.8,36,4.58,0,1.22,9.122,-1.001,5.34,0
7/9/2023,1:30:00,37.9,-1.015,20.56,6.85,55.5,74.4,89.9,8.59,-1.444,0.02,54.6,35,4.57,0,1.208,9.049,-1.002,5.34,0
7/9/2023,1:45:00,37.7,-1.016,20.56,6.84,55.3,74.4,89.8,8.6,-1.445,0.02,54.4,35,4.49,0,1.217,8.975,-1.003,5.33,0
7/9/2023,2:00:00,37.5,-1.016,20.55,6.84,55.2,74.4,89.9,8.62,-1.445,0.02,54.2,35,4.44,0,1.202,8.898,-1.002,5.33,0
7/9/2023,2:15:00,37.4,-1.016,20.51,6.83,55,74.4,89.9,8.64,-1.445,0.02,54.1,35,4.46,0,1.212,8.824,-1.002,5.33,0
7/9/2023,2:30:00,37.2,-1.016,20.45,6.81,54.9,74.5,89.9,8.66,-1.444,0.02,54,35,4.49,0,1.214,8.75,-1.002,5.32,0
7/9/2023,2:45:00,37.1,-1.015,20.42,6.8,54.8,74.5,89.9,8.67,-1.443,0.02,53.9,35,4.68,0,1.207,8.679,-1.001,5.32,0
7/9/2023,3:00:00,37,-1.015,20.44,6.8,54.8,74.5,89.9,8.69,-1.443,0.02,53.8,35,5.18,0,1.208,8.607,-1.001,5.31,0
7/9/2023,3:15:00,36.9,-1.014,20.42,6.8,54.7,74.5,89.9,8.71,-1.442,0.02,53.8,35,4.83,0,1.208,8.535,-1.001,5.31,0
7/9/2023,3:30:00,36.8,-1.015,20.39,6.79,54.6,74.5,90,8.72,-1.443,0.02,53.7,35,4.97,0,1.218,8.471,-1.001,5.31,0
7/9/2023,3:45:00,36.7,-1.015,20.37,6.78,54.6,74.5,90,8.74,-1.443,0.02,53.7,35,4.66,0,1.208,8.41,-1.001,5.3,0
7/9/2023,4:00:00,36.6,-1.015,20.32,6.76,54.6,74.5,90,8.75,-1.444,0.02,53.6,35,4.98,0,1.202,8.355,-1.002,5.3,0
7/9/2023,4:15:00,36.5,-1.015,20.34,6.77,54.5,74.5,90,8.76,-1.444,0.02,53.6,35,4.92,0,1.21,8.307,-1.002,5.3,0
7/9/2023,4:30:00,36.4,-1.016,20.3,6.76,54.5,74.5,90,8.77,-1.444,0.02,53.5,35,5.08,0,1.209,8.264,-1.002,5.29,0
7/9/2023,4:45:00,36.4,-1.015,20.26,6.74,54.4,74.5,90,8.78,-1.444,0.02,53.5,35,5.43,0,1.205,8.218,-1.002,5.29,0
