Date/time,Pressure[cmH2O],Barometric[cmH2O],CompPressure[cmH2O],
3/7/2022 13:15,762.833,743.467,19.366,
3/7/2022 13:30,762.833,743.117,19.716,
3/7/2022 13:45,762.542,743,19.542,
3/7/2022 14:00,762.367,742.825,19.542,
3/7/2022 14:15,762.25,742.65,19.6,
3/7/2022 14:30,762.25,742.533,19.717,
3/7/2022 14:45,762.25,742.533,19.717,
3/7/2022 15:00,762.075,742.358,19.717,
3/7/2022 15:15,761.9,742.358,19.542,
3/7/2022 15:30,761.783,742.183,19.6,
3/7/2022 15:45,761.783,742.067,19.716,
3/7/2022 16:00,761.608,741.717,19.891,
3/7/2022 16:15,761.433,741.6,19.833,
3/7/2022 16:30,761.433,741.717,19.716,
3/7/2022 16:45,761.433,741.717,19.716,
3/7/2022 17:00,761.142,741.6,19.542,
3/7/2022 17:15,761.142,741.25,19.892,
3/7/2022 17:30,761.317,741.425,19.892,
3/7/2022 17:45,760.967,741.133,19.834,
3/7/2022 18:00,760.967,740.958,20.009,
3/7/2022 18:15,760.85,741.133,19.717,
3/7/2022 18:30,760.85,740.958,19.892,
3/7/2022 18:45,760.85,740.958,19.892,
3/7/2022 19:00,760.967,741.133,19.834,
3/7/2022 19:15,760.85,741.133,19.717,
3/7/2022 19:30,760.85,740.842,20.008,
3/7/2022 19:45,760.967,741.133,19.834,
3/7/2022 20:00,760.85,740.958,19.892,
3/7/2022 20:15,761.025,741.25,19.775,
3/7/2022 20:30,761.142,741.25,19.892,
3/7/2022 20:45,761.317,741.133,20.184,
3/7/2022 21:00,761.317,741.6,19.717,
3/7/2022 21:15,761.433,741.425,20.008,
3/7/2022 21:30,761.433,741.425,20.008,
3/7/2022 21:45,761.433,741.425,20.008,
3/7/2022 22:00,761.608,741.6,20.008,
3/7/2022 22:15,761.433,741.425,20.008,
3/7/2022 22:30,761.433,741.425,20.008,
3/7/2022 22:45,761.433,741.425,20.008,
3/7/2022 23:00,761.433,741.425,20.008,
3/7/2022 23:15,761.317,741.425,19.892,
3/7/2022 23:30,761.142,741.133,20.009,
3/7/2022 23:45,761.142,740.958,20.184,
3/8/2022 0:00,760.967,740.958,20.009,
3/8/2022 0:15,760.85,740.958,19.892,
3/8/2022 0:30,760.85,740.667,20.183,
3/8/2022 0:45,760.5,740.492,20.008,
3/8/2022 1:00,760.5,740.492,20.008,
3/8/2022 1:15,760.208,740.375,19.833,
3/8/2022 1:30,760.208,740.2,20.008,
3/8/2022 1:45,760.033,740.025,20.008,
3/8/2022 2:00,760.033,740.025,20.008,
3/8/2022 2:15,759.917,739.908,20.009,
3/8/2022 2:30,759.917,739.733,20.184,
3/8/2022 2:45,759.742,739.908,19.834,
3/8/2022 3:00,759.742,739.733,20.009,
3/8/2022 3:15,759.625,739.558,20.067,
3/8/2022 3:30,759.45,739.442,20.008,
3/8/2022 3:45,759.45,739.267,20.183,
3/8/2022 4:00,759.275,739.092,20.183,
3/8/2022 4:15,759.275,739.267,20.008,
3/8/2022 4:30,759.275,739.267,20.008,
3/8/2022 4:45,759.275,739.092,20.183,
3/8/2022 5:00,759.275,739.092,20.183,
3/8/2022 5:15,759.275,739.092,20.183,
3/8/2022 5:30,759.158,739.092,20.066,
3/8/2022 5:45,759.275,738.8,20.475,
3/8/2022 6:00,758.983,738.8,20.183,
3/8/2022 6:15,758.983,738.625,20.358,
3/8/2022 6:30,759.158,738.8,20.358,
3/8/2022 6:45,759.158,738.8,20.358,
3/8/2022 7:00,759.275,738.975,20.3,
3/8/2022 7:15,759.275,738.625,20.65,
3/8/2022 7:30,759.45,738.625,20.825,
3/8/2022 7:45,759.625,738.508,21.117,
3/8/2022 8:00,759.625,738.508,21.117,
3/8/2022 8:15,759.45,738.625,20.825,
3/8/2022 8:30,759.45,739.092,20.358,
3/8/2022 8:45,759.625,739.092,20.533,
3/8/2022 9:00,759.45,739.267,20.183,
3/8/2022 9:15,759.275,739.267,20.008,
3/8/2022 9:30,759.275,739.267,20.008,
3/8/2022 9:45,759.275,739.733,19.542,
3/8/2022 10:00,759.275,740.317,18.958,
3/8/2022 10:15,759.275,740.317,18.958,
3/8/2022 10:30,759.275,740.025,19.25,
3/8/2022 10:45,759.45,740.317,19.133,
3/8/2022 11:00,759.275,740.025,19.25,
3/8/2022 11:15,759.567,740.025,19.542,
3/8/2022 11:30,759.567,740.025,19.542,
3/8/2022 11:45,759.567,740.2,19.367,
3/8/2022 12:00,759.45,740.317,19.133,
3/8/2022 12:15,759.45,740.2,19.25,
3/8/2022 12:30,759.567,740.492,19.075,
3/8/2022 12:45,759.45,740.783,18.667,
3/8/2022 13:00,759.45,740.958,18.492,
3/8/2022 13:15,759.275,740.317,18.958,
3/8/2022 13:30,759.275,740.025,19.25,
3/8/2022 13:45,758.983,740.025,18.958,
3/8/2022 14:00,758.983,740.317,18.666,
3/8/2022 14:15,758.808,740.317,18.491,
3/8/2022 14:30,758.692,739.85,18.842,
3/8/2022 14:45,758.692,739.558,19.134,
3/8/2022 15:00,758.808,739.733,19.075,
3/8/2022 15:15,758.692,740.142,18.55,
3/8/2022 15:30,758.692,740.025,18.667,
3/8/2022 15:45,758.692,739.558,19.134,
3/8/2022 16:00,758.692,739.558,19.134,
3/8/2022 16:15,758.692,739.558,19.134,
3/8/2022 16:30,758.692,739.85,18.842,
3/8/2022 16:45,758.692,739.85,18.842,
3/8/2022 17:00,758.692,739.967,18.725,
3/8/2022 17:15,758.808,739.85,18.958,
3/8/2022 17:30,758.808,739.967,18.841,
3/8/2022 17:45,758.808,739.733,19.075,
3/8/2022 18:00,758.983,739.733,19.25,
3/8/2022 18:15,758.983,739.733,19.25,
3/8/2022 18:30,759.1,739.267,19.833,
3/8/2022 18:45,759.1,739.558,19.542,
3/8/2022 19:00,759.1,739.558,19.542,
3/8/2022 19:15,759.275,739.558,19.717,
3/8/2022 19:30,759.275,739.558,19.717,
3/8/2022 19:45,759.45,739.558,19.892,
3/8/2022 20:00,759.45,739.733,19.717,
3/8/2022 20:15,759.45,739.558,19.892,
3/8/2022 20:30,759.45,739.558,19.892,
3/8/2022 20:45,759.45,739.733,19.717,
3/8/2022 21:00,759.742,739.733,20.009,
3/8/2022 21:15,759.567,739.908,19.659,
3/8/2022 21:30,759.742,739.908,19.834,
3/8/2022 21:45,759.742,739.733,20.009,
3/8/2022 22:00,759.742,740.025,19.717,
3/8/2022 22:15,759.917,740.025,19.892,
3/8/2022 22:30,760.033,740.2,19.833,
3/8/2022 22:45,759.917,740.2,19.717,
3/8/2022 23:00,759.917,740.025,19.892,
3/8/2022 23:15,759.567,740.025,19.542,
3/8/2022 23:30,759.45,739.733,19.717,
3/8/2022 23:45,759.567,739.908,19.659,
3/9/2022 0:00,759.45,739.733,19.717,
3/9/2022 0:15,759.275,739.558,19.717,
3/9/2022 0:30,759.1,739.558,19.542,
3/9/2022 0:45,758.808,739.267,19.541,
3/9/2022 1:00,758.692,739.092,19.6,
3/9/2022 1:15,758.692,739.092,19.6,
3/9/2022 1:30,758.692,739.092,19.6,
3/9/2022 1:45,758.692,738.975,19.717,
3/9/2022 2:00,758.517,738.8,19.717,
3/9/2022 2:15,758.517,738.8,19.717,
3/9/2022 2:30,758.517,738.8,19.717,
3/9/2022 2:45,758.225,738.625,19.6,
3/9/2022 3:00,758.225,738.625,19.6,
3/9/2022 3:15,758.225,738.508,19.717,
3/9/2022 3:30,758.05,738.333,19.717,
3/9/2022 3:45,757.758,738.158,19.6,
3/9/2022 4:00,757.408,738.042,19.366,
3/9/2022 4:15,757.292,737.867,19.425,
3/9/2022 4:30,757.292,737.692,19.6,
3/9/2022 4:45,757.292,737.692,19.6,
3/9/2022 5:00,757.292,737.692,19.6,
3/9/2022 5:15,757.292,737.575,19.717,
3/9/2022 5:30,757.292,737.575,19.717,
3/9/2022 5:45,757.117,737.575,19.542,
3/9/2022 6:00,756.942,737.575,19.367,
3/9/2022 6:15,756.942,737.283,19.659,
3/9/2022 6:30,756.942,737.4,19.542,
3/9/2022 6:45,756.942,737.575,19.367,
3/9/2022 7:00,756.942,737.4,19.542,
3/9/2022 7:15,756.825,737.283,19.542,
3/9/2022 7:30,756.825,737.283,19.542,
3/9/2022 7:45,756.825,737.283,19.542,
3/9/2022 8:00,756.942,737.4,19.542,
3/9/2022 8:15,756.825,737.575,19.25,
3/9/2022 8:30,756.825,737.692,19.133,
3/9/2022 8:45,756.942,737.575,19.367,
3/9/2022 9:00,756.825,737.575,19.25,
3/9/2022 9:15,756.825,737.575,19.25,
3/9/2022 9:30,756.825,737.692,19.133,
3/9/2022 9:45,756.942,738.158,18.784,
3/9/2022 10:00,756.825,738.8,18.025,
3/9/2022 10:15,756.65,738.742,17.908,
3/9/2022 10:30,756.825,738.333,18.492,
3/9/2022 10:45,756.475,738.45,18.025,
3/9/2022 11:00,756.358,738.158,18.2,
3/9/2022 11:15,756.358,737.983,18.375,
3/9/2022 11:30,756.183,737.692,18.491,
3/9/2022 11:45,756.008,737.692,18.316,
3/9/2022 12:00,756.008,737.808,18.2,
3/9/2022 12:15,755.717,737.517,18.2,
3/9/2022 12:30,755.717,737.692,18.025,
3/9/2022 12:45,755.542,737.633,17.909,
3/9/2022 13:00,755.425,737.517,17.908,
3/9/2022 13:15,755.25,737.225,18.025,
3/9/2022 13:30,755.425,737.225,18.2,
3/9/2022 13:45,755.25,736.758,18.492,
3/9/2022 14:00,755.25,736.875,18.375,
3/9/2022 14:15,754.608,736.583,18.025,
3/9/2022 14:30,754.608,736.292,18.316,
3/9/2022 14:45,754.317,736.117,18.2,
3/9/2022 15:00,754.317,736,18.317,
3/9/2022 15:15,754.317,736,18.317,
3/9/2022 15:30,754.317,736,18.317,
3/9/2022 15:45,754.492,736,18.492,
3/9/2022 16:00,754.492,736,18.492,
3/9/2022 16:15,754.317,735.825,18.492,
3/9/2022 16:30,754.317,736,18.317,
3/9/2022 16:45,754.317,736,18.317,
3/9/2022 17:00,754.142,736,18.142,
3/9/2022 17:15,754.142,735.942,18.2,
3/9/2022 17:30,754.142,736,18.142,
3/9/2022 17:45,754.317,735.825,18.492,
3/9/2022 18:00,754.608,735.825,18.783,
3/9/2022 18:15,754.492,735.825,18.667,
3/9/2022 18:30,754.608,735.825,18.783,
3/9/2022 18:45,754.608,736,18.608,
3/9/2022 19:00,754.608,736,18.608,
3/9/2022 19:15,754.492,736,18.492,
3/9/2022 19:30,754.608,736,18.608,
3/9/2022 19:45,754.608,736.175,18.433,
3/9/2022 20:00,754.783,736.175,18.608,
3/9/2022 20:15,754.958,736.175,18.783,
3/9/2022 20:30,755.075,736.292,18.783,
3/9/2022 20:45,755.075,736.583,18.492,
3/9/2022 21:00,755.25,736.642,18.608,
3/9/2022 21:15,755.25,736.642,18.608,
3/9/2022 21:30,755.25,736.642,18.608,
3/9/2022 21:45,755.425,736.467,18.958,
3/9/2022 22:00,755.425,736.642,18.783,
3/9/2022 22:15,755.425,736.758,18.667,
3/9/2022 22:30,755.25,736.758,18.492,
3/9/2022 22:45,755.425,736.933,18.492,
3/9/2022 23:00,755.425,736.758,18.667,
3/9/2022 23:15,755.425,736.642,18.783,
3/9/2022 23:30,755.425,736.933,18.492,
3/9/2022 23:45,755.425,736.758,18.667,
3/10/2022 0:00,755.542,736.933,18.609,
3/10/2022 0:15,755.425,736.758,18.667,
3/10/2022 0:30,755.542,736.758,18.784,
3/10/2022 0:45,755.425,736.758,18.667,
3/10/2022 1:00,755.542,736.758,18.784,
3/10/2022 1:15,755.425,736.758,18.667,
3/10/2022 1:30,755.425,736.933,18.492,
3/10/2022 1:45,755.542,736.933,18.609,
3/10/2022 2:00,755.425,736.758,18.667,
3/10/2022 2:15,755.425,736.758,18.667,
3/10/2022 2:30,755.425,736.758,18.667,
3/10/2022 2:45,755.542,736.758,18.784,
3/10/2022 3:00,755.25,736.467,18.783,
3/10/2022 3:15,755.25,736.467,18.783,
3/10/2022 3:30,755.075,736.292,18.783,
3/10/2022 3:45,755.25,736.292,18.958,
3/10/2022 4:00,755.075,736.642,18.433,
3/10/2022 4:15,754.958,736.175,18.783,
3/10/2022 4:30,754.958,736.175,18.783,
3/10/2022 4:45,754.783,736.175,18.608,
3/10/2022 5:00,754.783,736,18.783,
3/10/2022 5:15,754.958,736.175,18.783,
3/10/2022 5:30,754.783,736,18.783,
3/10/2022 5:45,754.608,735.825,18.783,
3/10/2022 6:00,754.492,735.825,18.667,
3/10/2022 6:15,754.608,736,18.608,
3/10/2022 6:30,754.492,735.825,18.667,
3/10/2022 6:45,754.608,736,18.608,
3/10/2022 7:00,754.608,736.175,18.433,
3/10/2022 7:15,754.783,736,18.783,
3/10/2022 7:30,754.783,736,18.783,
3/10/2022 7:45,754.608,736,18.608,
3/10/2022 8:00,754.783,736.292,18.491,
3/10/2022 8:15,754.958,736.292,18.666,
3/10/2022 8:30,755.075,736.467,18.608,
3/10/2022 8:45,755.075,736.467,18.608,
3/10/2022 9:00,755.25,736.467,18.783,
3/10/2022 9:15,754.958,736.467,18.491,
3/10/2022 9:30,755.25,736.642,18.608,
3/10/2022 9:45,755.075,736.467,18.608,
3/10/2022 10:00,755.25,736.642,18.608,
3/10/2022 10:15,755.25,736.758,18.492,
3/10/2022 10:30,755.25,736.758,18.492,
3/10/2022 10:45,755.075,736.758,18.317,
3/10/2022 11:00,755.075,736.467,18.608,
3/10/2022 11:15,754.958,736.758,18.2,
3/10/2022 11:30,755.075,736.758,18.317,
3/10/2022 11:45,754.958,736.758,18.2,
3/10/2022 12:00,754.783,736.583,18.2,
3/10/2022 12:15,754.958,736.583,18.375,
3/10/2022 12:30,754.958,736.583,18.375,
3/10/2022 12:45,754.783,736.583,18.2,
3/10/2022 13:00,754.783,736.467,18.316,
3/10/2022 13:15,754.608,736.292,18.316,
3/10/2022 13:30,754.608,736.117,18.491,
3/10/2022 13:45,754.317,736.175,18.142,
3/10/2022 14:00,754.492,736,18.492,
3/10/2022 14:15,754.142,736,18.142,
3/10/2022 14:30,754.142,735.825,18.317,
3/10/2022 14:45,754.025,735.825,18.2,
3/10/2022 15:00,754.142,735.825,18.317,
3/10/2022 15:15,754.142,735.825,18.317,
3/10/2022 15:30,754.025,735.825,18.2,
3/10/2022 15:45,754.142,736,18.142,
3/10/2022 16:00,754.317,735.825,18.492,
3/10/2022 16:15,754.492,736.117,18.375,
3/10/2022 16:30,754.317,736,18.317,
3/10/2022 16:45,754.317,736.292,18.025,
3/10/2022 17:00,754.492,736.467,18.025,
3/10/2022 17:15,754.608,736.292,18.316,
3/10/2022 17:30,754.783,736.292,18.491,
3/10/2022 17:45,754.783,736.292,18.491,
3/10/2022 18:00,755.075,736.467,18.608,
3/10/2022 18:15,755.25,736.758,18.492,
3/10/2022 18:30,755.25,736.642,18.608,
3/10/2022 18:45,755.425,736.933,18.492,
3/10/2022 19:00,755.542,736.758,18.784,
3/10/2022 19:15,755.542,736.758,18.784,
3/10/2022 19:30,755.717,736.933,18.784,
3/10/2022 19:45,755.717,737.108,18.609,
3/10/2022 20:00,755.892,736.933,18.959,
3/10/2022 20:15,755.892,737.108,18.784,
3/10/2022 20:30,755.892,736.933,18.959,
3/10/2022 20:45,756.183,737.108,19.075,
3/10/2022 21:00,756.65,737.575,19.075,
3/10/2022 21:15,756.825,737.575,19.25,
3/10/2022 21:30,756.825,737.692,19.133,
3/10/2022 21:45,757.117,737.867,19.25,
3/10/2022 22:00,757.117,738.158,18.959,
3/10/2022 22:15,757.408,738.158,19.25,
3/10/2022 22:30,757.408,738.333,19.075,
3/10/2022 22:45,757.408,738.042,19.366,
3/10/2022 23:00,757.583,738.158,19.425,
3/10/2022 23:15,757.583,738.333,19.25,
3/10/2022 23:30,757.583,738.333,19.25,
3/10/2022 23:45,757.583,738.333,19.25,
3/11/2022 0:00,757.583,738.508,19.075,
3/11/2022 0:15,757.758,738.625,19.133,
3/11/2022 0:30,757.758,738.8,18.958,
3/11/2022 0:45,757.758,738.8,18.958,
3/11/2022 1:00,757.758,738.625,19.133,
3/11/2022 1:15,757.758,738.625,19.133,
3/11/2022 1:30,757.875,738.975,18.9,
3/11/2022 1:45,757.875,738.975,18.9,
3/11/2022 2:00,757.875,738.8,19.075,
3/11/2022 2:15,757.758,738.8,18.958,
3/11/2022 2:30,757.583,738.975,18.608,
3/11/2022 2:45,757.583,738.625,18.958,
3/11/2022 3:00,757.583,738.508,19.075,
3/11/2022 3:15,757.583,738.508,19.075,
3/11/2022 3:30,757.758,738.508,19.25,
3/11/2022 3:45,757.758,738.625,19.133,
3/11/2022 4:00,757.875,738.8,19.075,
3/11/2022 4:15,757.875,738.8,19.075,
3/11/2022 4:30,758.05,738.8,19.25,
3/11/2022 4:45,757.875,738.975,18.9,
3/11/2022 5:00,758.342,739.092,19.25,
3/11/2022 5:15,758.225,739.267,18.958,
3/11/2022 5:30,758.517,738.975,19.542,
3/11/2022 5:45,758.517,739.267,19.25,
3/11/2022 6:00,758.517,738.975,19.542,
3/11/2022 6:15,758.692,739.267,19.425,
3/11/2022 6:30,758.808,739.442,19.366,
3/11/2022 6:45,758.983,739.267,19.716,
3/11/2022 7:00,759.275,739.733,19.542,
3/11/2022 7:15,759.567,740.025,19.542,
3/11/2022 7:30,759.742,740.375,19.367,
3/11/2022 7:45,760.033,740.842,19.191,
3/11/2022 8:00,760.383,741.133,19.25,
3/11/2022 8:15,760.383,741.308,19.075,
3/11/2022 8:30,760.5,741.6,18.9,
3/11/2022 8:45,760.675,741.892,18.783,
3/11/2022 9:00,760.967,742.242,18.725,
3/11/2022 9:15,761.142,742.358,18.784,
3/11/2022 9:30,761.317,742.65,18.667,
3/11/2022 9:45,761.433,743,18.433,
3/11/2022 10:00,761.608,743.758,17.85,
3/11/2022 10:15,761.783,744.05,17.733,
3/11/2022 10:30,762.075,744.342,17.733,
3/11/2022 10:45,762.25,744.517,17.733,
3/11/2022 11:00,762.25,744.692,17.558,
3/11/2022 11:15,762.367,744.517,17.85,
3/11/2022 11:30,762.542,744.4,18.142,
3/11/2022 11:45,762.717,744.4,18.317,
3/11/2022 12:00,762.717,744.692,18.025,
3/11/2022 12:15,762.717,744.692,18.025,
3/11/2022 12:30,762.833,744.983,17.85,
3/11/2022 12:45,763.008,745.158,17.85,
3/11/2022 13:00,762.833,745.275,17.558,
3/11/2022 13:15,762.833,745.158,17.675,
3/11/2022 13:30,762.833,744.867,17.966,
3/11/2022 13:45,763.008,744.983,18.025,
3/11/2022 14:00,763.008,745.275,17.733,
3/11/2022 14:15,763.008,745.45,17.558,
3/11/2022 14:30,763.183,745.45,17.733,
3/11/2022 14:45,763.008,744.983,18.025,
3/11/2022 15:00,763.183,745.158,18.025,
3/11/2022 15:15,763.183,745.45,17.733,
3/11/2022 15:30,763.3,745.45,17.85,
3/11/2022 15:45,763.475,745.45,18.025,
3/11/2022 16:00,763.65,745.45,18.2,
3/11/2022 16:15,763.767,745.625,18.142,
3/11/2022 16:30,763.65,745.917,17.733,
3/11/2022 16:45,763.942,746.208,17.734,
3/11/2022 17:00,764.233,746.558,17.675,
3/11/2022 17:15,764.233,746.383,17.85,
3/11/2022 17:30,764.408,746.675,17.733,
3/11/2022 17:45,764.583,746.558,18.025,
3/11/2022 18:00,764.7,746.558,18.142,
3/11/2022 18:15,764.875,746.733,18.142,
3/11/2022 18:30,764.875,746.558,18.317,
3/11/2022 18:45,765.05,746.733,18.317,
3/11/2022 19:00,765.05,746.558,18.492,
3/11/2022 19:15,765.342,746.733,18.609,
3/11/2022 19:30,765.517,746.85,18.667,
3/11/2022 19:45,765.633,747.025,18.608,
3/11/2022 20:00,765.517,747.025,18.492,
3/11/2022 20:15,765.808,746.85,18.958,
3/11/2022 20:30,765.633,747.2,18.433,
3/11/2022 20:45,765.808,747.2,18.608,
3/11/2022 21:00,765.808,747.317,18.491,
3/11/2022 21:15,766.275,747.667,18.608,
3/11/2022 21:30,765.983,747.492,18.491,
3/11/2022 21:45,766.275,747.667,18.608,
3/11/2022 22:00,766.567,747.958,18.609,
3/11/2022 22:15,767.033,748.133,18.9,
3/11/2022 22:30,767.208,748.425,18.783,
3/11/2022 22:45,767.208,748.25,18.958,
3/11/2022 23:00,767.383,748.425,18.958,
3/11/2022 23:15,767.208,748.25,18.958,
3/11/2022 23:30,767.383,748.25,19.133,
3/11/2022 23:45,767.5,748.25,19.25,
3/12/2022 0:00,767.383,748.25,19.133,
3/12/2022 0:15,767.5,748.6,18.9,
3/12/2022 0:30,767.5,748.425,19.075,
3/12/2022 0:45,767.5,748.425,19.075,
3/12/2022 1:00,767.383,748.25,19.133,
3/12/2022 1:15,767.5,748.25,19.25,
3/12/2022 1:30,767.383,748.133,19.25,
3/12/2022 1:45,767.5,748.25,19.25,
3/12/2022 2:00,767.383,748.25,19.133,
3/12/2022 2:15,767.208,748.133,19.075,
3/12/2022 2:30,767.5,748.133,19.367,
3/12/2022 2:45,767.383,748.133,19.25,
3/12/2022 3:00,767.5,748.25,19.25,
3/12/2022 3:15,767.383,747.958,19.425,
3/12/2022 3:30,767.208,748.133,19.075,
3/12/2022 3:45,767.208,748.133,19.075,
3/12/2022 4:00,767.208,748.133,19.075,
3/12/2022 4:15,767.208,747.958,19.25,
3/12/2022 4:30,767.033,748.133,18.9,
3/12/2022 4:45,767.208,747.958,19.25,
3/12/2022 5:00,767.033,747.783,19.25,
3/12/2022 5:15,766.917,747.958,18.959,
3/12/2022 5:30,766.917,747.667,19.25,
3/12/2022 5:45,767.208,748.133,19.075,
3/12/2022 6:00,767.383,748.25,19.133,
3/12/2022 6:15,767.5,748.425,19.075,
3/12/2022 6:30,767.5,748.425,19.075,
3/12/2022 6:45,767.5,748.425,19.075,
3/12/2022 7:00,767.5,748.425,19.075,
3/12/2022 7:15,767.5,748.425,19.075,
3/12/2022 7:30,767.792,748.717,19.075,
3/12/2022 7:45,767.792,748.717,19.075,
3/12/2022 8:00,767.967,748.892,19.075,
3/12/2022 8:15,767.967,749.067,18.9,
3/12/2022 8:30,767.967,749.067,18.9,
3/12/2022 8:45,768.142,749.358,18.784,
3/12/2022 9:00,768.142,749.533,18.609,
3/12/2022 9:15,768.142,749.358,18.784,
3/12/2022 9:30,767.792,749.533,18.259,
3/12/2022 9:45,767.967,749.65,18.317,
3/12/2022 10:00,767.967,750.292,17.675,
3/12/2022 10:15,768.142,750.292,17.85,
3/12/2022 10:30,767.967,750.117,17.85,
3/12/2022 10:45,768.142,750.583,17.559,
3/12/2022 11:00,768.317,750.583,17.734,
3/12/2022 11:15,768.317,750.583,17.734,
3/12/2022 11:30,768.142,750.292,17.85,
3/12/2022 11:45,768.142,750.292,17.85,
3/12/2022 12:00,767.967,750.408,17.559,
3/12/2022 12:15,768.142,750.292,17.85,
3/12/2022 12:30,767.967,750.408,17.559,
3/12/2022 12:45,767.85,750.292,17.558,
3/12/2022 13:00,767.85,750,17.85,
3/12/2022 13:15,767.5,750,17.5,
3/12/2022 13:30,767.383,749.825,17.558,
3/12/2022 13:45,767.383,749.475,17.908,
3/12/2022 14:00,767.033,749.475,17.558,
3/12/2022 14:15,766.742,749.008,17.734,
3/12/2022 14:30,766.567,748.892,17.675,
3/12/2022 14:45,766.45,748.542,17.908,
3/12/2022 15:00,766.275,748.542,17.733,
3/12/2022 15:15,766.1,748.425,17.675,
3/12/2022 15:30,765.983,748.25,17.733,
3/12/2022 15:45,765.983,748.25,17.733,
3/12/2022 16:00,765.983,748.075,17.908,
3/12/2022 16:15,765.983,748.25,17.733,
3/12/2022 16:30,765.808,748.075,17.733,
3/12/2022 16:45,765.808,747.958,17.85,
3/12/2022 17:00,765.633,747.958,17.675,
3/12/2022 17:15,765.633,747.958,17.675,
3/12/2022 17:30,765.633,747.958,17.675,
3/12/2022 17:45,765.633,747.783,17.85,
3/12/2022 18:00,765.633,747.783,17.85,
3/12/2022 18:15,765.517,747.667,17.85,
3/12/2022 18:30,765.517,747.492,18.025,
3/12/2022 18:45,765.633,747.492,18.141,
3/12/2022 19:00,765.633,747.317,18.316,
3/12/2022 19:15,765.633,747.317,18.316,
3/12/2022 19:30,765.633,747.317,18.316,
3/12/2022 19:45,765.808,747.492,18.316,
3/12/2022 20:00,765.808,747.492,18.316,
3/12/2022 20:15,765.808,747.492,18.316,
3/12/2022 20:30,765.808,747.317,18.491,
3/12/2022 20:45,765.808,747.317,18.491,
3/12/2022 21:00,765.808,747.492,18.316,
3/12/2022 21:15,765.983,747.667,18.316,
3/12/2022 21:30,766.1,747.667,18.433,
3/12/2022 21:45,766.1,747.492,18.608,
3/12/2022 22:00,766.1,747.783,18.317,
3/12/2022 22:15,766.1,747.783,18.317,
3/12/2022 22:30,766.1,747.492,18.608,
3/12/2022 22:45,766.1,747.667,18.433,
3/12/2022 23:00,766.1,747.667,18.433,
3/12/2022 23:15,765.808,747.492,18.316,
3/12/2022 23:30,765.808,747.317,18.491,
3/12/2022 23:45,765.983,747.2,18.783,
3/13/2022 0:00,765.633,747.025,18.608,
3/13/2022 0:15,765.633,747.2,18.433,
3/13/2022 0:30,765.517,747.025,18.492,
3/13/2022 0:45,765.342,746.733,18.609,
3/13/2022 1:00,765.342,746.733,18.609,
3/13/2022 1:15,765.167,746.733,18.434,
3/13/2022 1:30,765.167,746.558,18.609,
3/13/2022 1:45,765.167,746.558,18.609,
3/13/2022 2:00,765.342,746.558,18.784,
3/13/2022 2:15,765.167,746.558,18.609,
3/13/2022 2:30,765.05,746.383,18.667,
3/13/2022 2:45,764.7,746.267,18.433,
3/13/2022 3:00,764.7,746.092,18.608,
3/13/2022 3:15,764.408,746.092,18.316,
3/13/2022 3:30,764.292,745.8,18.492,
3/13/2022 3:45,764.117,745.45,18.667,
3/13/2022 4:00,763.942,745.45,18.492,
3/13/2022 4:15,764.292,745.625,18.667,
3/13/2022 4:30,764.233,745.45,18.783,
3/13/2022 4:45,763.942,745.158,18.784,
3/13/2022 5:00,763.942,745.333,18.609,
3/13/2022 5:15,763.767,744.983,18.784,
3/13/2022 5:30,763.942,744.983,18.959,
3/13/2022 5:45,763.942,745.158,18.784,
3/13/2022 6:00,763.942,745.333,18.609,
3/13/2022 6:15,763.942,745.45,18.492,
3/13/2022 6:30,763.65,744.983,18.667,
3/13/2022 6:45,763.942,744.983,18.959,
3/13/2022 7:00,763.767,745.158,18.609,
3/13/2022 7:15,763.767,744.867,18.9,
3/13/2022 7:30,763.767,745.158,18.609,
3/13/2022 7:45,763.767,744.867,18.9,
3/13/2022 8:00,763.65,744.983,18.667,
3/13/2022 8:15,763.65,744.983,18.667,
3/13/2022 8:30,763.767,745.333,18.434,
3/13/2022 8:45,763.942,745.158,18.784,
3/13/2022 9:00,763.767,745.158,18.609,
3/13/2022 9:15,763.767,745.333,18.434,
3/13/2022 9:30,763.767,745.158,18.609,
3/13/2022 9:45,763.767,745.333,18.434,
3/13/2022 10:00,763.475,745.742,17.733,
3/13/2022 10:15,763.65,745.742,17.908,
3/13/2022 10:30,763.475,745.625,17.85,
3/13/2022 10:45,763.65,745.625,18.025,
3/13/2022 11:00,763.475,745.625,17.85,
3/13/2022 11:15,763.475,745.275,18.2,
3/13/2022 11:30,763.183,745.158,18.025,
3/13/2022 11:45,763.183,744.983,18.2,
3/13/2022 12:00,762.833,744.983,17.85,
3/13/2022 12:15,762.833,744.808,18.025,
3/13/2022 12:30,762.717,744.692,18.025,
3/13/2022 12:45,762.542,744.692,17.85,
3/13/2022 13:00,762.25,744.517,17.733,
3/13/2022 13:15,762.075,743.875,18.2,
3/13/2022 13:30,761.9,743.758,18.142,
3/13/2022 13:45,761.608,743.758,17.85,
3/13/2022 14:00,761.433,743.233,18.2,
3/13/2022 14:15,761.142,743.292,17.85,
3/13/2022 14:30,760.85,742.942,17.908,
3/13/2022 14:45,760.675,742.475,18.2,
3/13/2022 15:00,760.558,742.358,18.2,
