Date_Time,down_turb,up_turb
7/16/2022 13:30,5.81,3.55
7/16/2022 13:45,5.63,3.29
7/16/2022 14:00,4.89,3.19
7/16/2022 14:15,5.78,3.13
7/16/2022 14:30,4.6,3.14
7/16/2022 14:45,5.6,3.22
7/16/2022 15:00,8.9,3.22
7/16/2022 15:15,6.57,3.16
7/16/2022 15:30,5.09,3.11
7/16/2022 15:45,4.61,3.06
7/16/2022 16:00,5.41,3.05
7/16/2022 16:15,3.76,3
7/16/2022 16:30,4.78,2.98
7/16/2022 16:45,6.18,2.94
7/16/2022 17:00,5.53,2.99
7/16/2022 17:15,3.6,2.96
7/16/2022 17:30,3.83,2.93
7/16/2022 17:45,3.77,2.87
7/16/2022 18:00,4.01,2.89
7/16/2022 18:15,3.58,2.84
7/16/2022 18:30,3.65,2.82
7/16/2022 18:45,3.48,2.8
7/16/2022 19:00,3.46,2.79
7/16/2022 19:15,3.39,2.76
7/16/2022 19:30,3.18,2.76
7/16/2022 19:45,3.5,2.77
7/16/2022 20:00,3.59,2.73
7/16/2022 20:15,3.41,2.71
7/16/2022 20:30,3.27,2.72
7/16/2022 20:45,3.57,2.7
7/16/2022 21:00,3.48,2.72
7/16/2022 21:15,3.27,2.7
7/16/2022 21:30,3.5,2.71
7/16/2022 21:45,3.4,2.69
7/16/2022 22:00,3.5,2.69
7/16/2022 22:15,3.35,2.67
7/16/2022 22:30,3.43,2.67
7/16/2022 22:45,3.29,2.65
7/16/2022 23:00,3.26,2.65
7/16/2022 23:15,3.38,2.65
7/16/2022 23:30,3.25,2.66
7/16/2022 23:45,3.29,2.65
7/17/2022 0:00,3.39,2.67
7/17/2022 0:15,3.35,2.66
7/17/2022 0:30,3.48,2.66
7/17/2022 0:45,3.39,2.69
7/17/2022 1:00,3.5,2.68
7/17/2022 1:15,3.29,2.65
7/17/2022 1:30,3.26,2.66
7/17/2022 1:45,3.29,2.66
7/17/2022 2:00,3.59,2.67
7/17/2022 2:15,3.46,2.64
7/17/2022 2:30,3.34,2.67
7/17/2022 2:45,3.61,2.66
7/17/2022 3:00,3.18,2.64
7/17/2022 3:15,3.22,2.65
7/17/2022 3:30,3.53,2.63
7/17/2022 3:45,3.16,2.58
7/17/2022 4:00,3.57,2.6
7/17/2022 4:15,3.72,2.58
7/17/2022 4:30,3.33,2.6
7/17/2022 4:45,3.51,2.57
7/17/2022 5:00,3.21,2.55
7/17/2022 5:15,3.35,2.57
7/17/2022 5:30,3.42,2.58
7/17/2022 5:45,3.27,2.55
7/17/2022 6:00,3.28,2.59
7/17/2022 6:15,3.33,2.58
7/17/2022 6:30,3.2,2.59
7/17/2022 6:45,3.19,2.56
7/17/2022 7:00,3.21,2.55
7/17/2022 7:15,3.34,2.54
7/17/2022 7:30,3.16,2.55
7/17/2022 7:45,3.37,2.52
7/17/2022 8:00,9.03,2.52
7/17/2022 8:15,3.21,2.49
7/17/2022 8:30,4.22,2.87
7/17/2022 8:45,3.16,2.55
7/17/2022 9:00,3.17,2.49
7/17/2022 9:15,3.13,2.47
7/17/2022 9:30,3.77,2.46
7/17/2022 9:45,3.15,2.46
7/17/2022 10:00,3.18,2.47
7/17/2022 10:15,3.39,2.47
7/17/2022 10:30,3.62,2.49
7/17/2022 10:45,3.32,2.5
7/17/2022 11:00,3.46,2.52
7/17/2022 11:15,3.49,2.52
7/17/2022 11:30,3.28,2.51
7/17/2022 11:45,3.31,2.52
7/17/2022 12:00,3.57,2.53
7/17/2022 12:15,3.4,2.54
7/17/2022 12:30,3.49,2.53
7/17/2022 12:45,3.49,2.52
7/17/2022 13:00,3.41,2.55
7/17/2022 13:15,3.44,2.56
7/17/2022 13:30,3.56,2.57
7/17/2022 13:45,3.27,2.55
7/17/2022 14:00,3.56,2.56
7/17/2022 14:15,3.41,2.54
7/17/2022 14:30,3.5,2.56
7/17/2022 14:45,3.3,2.54
7/17/2022 15:00,3.38,2.56
7/17/2022 15:15,3.36,2.54
7/17/2022 15:30,3.59,2.54
7/17/2022 15:45,3.32,2.52
7/17/2022 16:00,3.39,2.52
7/17/2022 16:15,3.45,2.58
7/17/2022 16:30,3.42,2.52
7/17/2022 16:45,3.39,2.52
7/17/2022 17:00,3.45,2.5
7/17/2022 17:15,3.45,2.49
7/17/2022 17:30,3.5,2.57
7/17/2022 17:45,3.36,2.52
7/17/2022 18:00,3.33,2.51
7/17/2022 18:15,3.36,2.71
7/17/2022 18:30,3.26,2.54
7/17/2022 18:45,3.39,3.08
7/17/2022 19:00,3.62,3.25
7/17/2022 19:15,7.01,3.373
7/17/2022 19:30,4.2,3.43
7/17/2022 19:45,3.9,2.96
7/17/2022 20:00,3.64,2.81
7/17/2022 20:15,3.48,2.76
7/17/2022 20:30,3.54,2.71
7/17/2022 20:45,3.5,2.71
7/17/2022 21:00,3.59,2.7
7/17/2022 21:15,3.48,2.67
7/17/2022 21:30,3.46,2.66
7/17/2022 21:45,3.42,2.63
7/17/2022 22:00,3.37,2.62
7/17/2022 22:15,3.57,2.61
7/17/2022 22:30,3.44,2.61
7/17/2022 22:45,3.41,2.59
7/17/2022 23:00,3.47,2.7
7/17/2022 23:15,3.36,2.59
7/17/2022 23:30,3.43,2.58
7/17/2022 23:45,3.41,2.58
7/18/2022 0:00,3.42,2.57
7/18/2022 0:15,3.39,2.56
7/18/2022 0:30,3.46,2.58
7/18/2022 0:45,3.43,2.61
7/18/2022 1:00,3.21,2.58
7/18/2022 1:15,3.31,2.56
7/18/2022 1:30,3.25,2.56
7/18/2022 1:45,3.36,2.54
7/18/2022 2:00,3.37,2.53
7/18/2022 2:15,3.3,2.53
7/18/2022 2:30,3.24,2.53
7/18/2022 2:45,3.28,2.53
7/18/2022 3:00,3.33,2.6
7/18/2022 3:15,3.27,2.65
7/18/2022 3:30,3.36,2.65
7/18/2022 3:45,3.41,2.65
7/18/2022 4:00,3.2,2.63
7/18/2022 4:15,3.23,2.65
7/18/2022 4:30,3.28,2.63
7/18/2022 4:45,3.36,2.61
7/18/2022 5:00,3.27,2.62
7/18/2022 5:15,3.32,2.61
7/18/2022 5:30,3.16,2.63
7/18/2022 5:45,3.28,2.62
7/18/2022 6:00,3.3,2.62
7/18/2022 6:15,3.25,2.63
7/18/2022 6:30,3.23,2.65
7/18/2022 6:45,3.26,2.62
7/18/2022 7:00,3.26,2.6
7/18/2022 7:15,3.22,2.59
7/18/2022 7:30,3.29,2.6
7/18/2022 7:45,3.23,2.66
7/18/2022 8:00,3.29,2.62
7/18/2022 8:15,3.42,2.6
7/18/2022 8:30,3.45,2.64
7/18/2022 8:45,3.29,2.62
7/18/2022 9:00,3.18,2.58
7/18/2022 9:15,3.28,2.58
7/18/2022 9:30,3.37,2.56
7/18/2022 9:45,3.24,2.52
7/18/2022 10:00,3.29,2.52
7/18/2022 10:15,3.23,2.54
7/18/2022 10:30,3.57,2.54
7/18/2022 10:45,3.28,2.54
7/18/2022 11:00,3.3,2.54
7/18/2022 11:15,3.44,2.52
7/18/2022 11:30,3.47,2.52
7/18/2022 11:45,3.53,2.53
7/18/2022 12:00,3.57,2.53
7/18/2022 12:15,3.82,2.54
7/18/2022 12:30,3.73,2.55
7/18/2022 12:45,4.08,2.57
7/18/2022 13:00,4.07,2.57
7/18/2022 13:15,4.64,2.55
7/18/2022 13:30,4.42,2.53
7/18/2022 13:45,4.45,2.53
7/18/2022 14:00,4.62,2.54
7/18/2022 14:15,4.58,2.54
7/18/2022 14:30,4.6,2.56
7/18/2022 14:45,4.55,2.55
7/18/2022 15:00,4.82,2.55
7/18/2022 15:15,4.71,2.53
7/18/2022 15:30,4.66,2.53
7/18/2022 15:45,5,2.53
7/18/2022 16:00,4.99,2.54
7/18/2022 16:15,4.82,2.52
7/18/2022 16:30,4.83,2.52
7/18/2022 16:45,5.21,2.53
7/18/2022 17:00,4.78,2.52
7/18/2022 17:15,4.87,2.53
7/18/2022 17:30,4.81,2.52
7/18/2022 17:45,4.87,2.71
7/18/2022 18:00,4.61,2.54
7/18/2022 18:15,4.79,2.52
7/18/2022 18:30,4.75,2.47
7/18/2022 18:45,5.15,2.465
7/18/2022 19:00,5.24,3
7/18/2022 19:15,5.01,3.22
7/18/2022 19:30,4.92,2.87
7/18/2022 19:45,4.67,2.76
7/18/2022 20:00,4.54,2.68
7/18/2022 20:15,4.45,2.62
7/18/2022 20:30,4.59,2.64
7/18/2022 20:45,4.43,2.63
7/18/2022 21:00,3.98,2.71
7/18/2022 21:15,3.95,2.62
7/18/2022 21:30,3.74,2.63
7/18/2022 21:45,3.71,2.65
7/18/2022 22:00,3.67,2.62
7/18/2022 22:15,3.9,2.61
7/18/2022 22:30,3.7,2.58
7/18/2022 22:45,3.8,2.61
7/18/2022 23:00,3.69,2.6
7/18/2022 23:15,3.77,2.61
7/18/2022 23:30,3.65,2.61
7/18/2022 23:45,3.77,2.6
7/19/2022 0:00,3.59,2.61
7/19/2022 0:15,3.64,2.64
7/19/2022 0:30,3.7,2.61
7/19/2022 0:45,3.66,2.63
7/19/2022 1:00,3.57,2.61
7/19/2022 1:15,3.5,2.62
7/19/2022 1:30,3.52,2.59
7/19/2022 1:45,3.55,2.59
7/19/2022 2:00,3.56,2.59
7/19/2022 2:15,3.55,2.6
7/19/2022 2:30,3.5,2.59
7/19/2022 2:45,3.53,2.54
7/19/2022 3:00,3.56,2.52
7/19/2022 3:15,3.58,2.52
7/19/2022 3:30,3.58,2.5
7/19/2022 3:45,3.34,2.52
7/19/2022 4:00,3.39,2.5
7/19/2022 4:15,3.43,2.49
7/19/2022 4:30,3.48,2.48
7/19/2022 4:45,3.37,2.48
7/19/2022 5:00,3.5,2.46
7/19/2022 5:15,3.48,2.48
7/19/2022 5:30,3.49,2.47
7/19/2022 5:45,3.53,2.47
7/19/2022 6:00,3.63,2.47
7/19/2022 6:15,3.58,2.49
7/19/2022 6:30,3.45,2.5
7/19/2022 6:45,3.49,2.46
7/19/2022 7:00,3.6,2.45
7/19/2022 7:15,3.42,2.46
7/19/2022 7:30,3.45,2.62
7/19/2022 7:45,3.6,2.48
7/19/2022 8:00,3.47,2.557
7/19/2022 8:15,3.64,2.78
7/19/2022 8:30,3.48,2.48
7/19/2022 8:45,3.53,2.42
7/19/2022 9:00,3.55,2.4
7/19/2022 9:15,3.6,2.39
7/19/2022 9:30,3.59,2.37
7/19/2022 9:45,3.6,2.38
7/19/2022 10:00,3.54,2.37
7/19/2022 10:15,3.67,2.39
7/19/2022 10:30,3.86,2.38
7/19/2022 10:45,3.95,2.98
7/19/2022 11:00,3.89,2.52
7/19/2022 11:15,4.01,2.51
7/19/2022 11:30,4.01,2.42
7/19/2022 11:45,4.4,2.41
7/19/2022 12:00,4.31,2.37
7/19/2022 12:15,4.31,2.37
7/19/2022 12:30,4.44,2.39
7/19/2022 12:45,4.78,2.42
7/19/2022 13:00,4.87,2.43
7/19/2022 13:15,4.94,2.41
7/19/2022 13:30,5.14,2.41
7/19/2022 13:45,5.24,2.44
7/19/2022 14:00,4.95,2.42
7/19/2022 14:15,4.77,2.45
7/19/2022 14:30,4.6,2.42
7/19/2022 14:45,4.76,2.41
7/19/2022 15:00,4.59,2.4
7/19/2022 15:15,5.16,2.39
7/19/2022 15:30,4.62,2.39
7/19/2022 15:45,4.79,2.39
7/19/2022 16:00,4.68,2.39
7/19/2022 16:15,6.73,2.88
7/19/2022 16:30,6.76,2.51
7/19/2022 16:45,6.81,2.44
7/19/2022 17:00,6.56,2.45
7/19/2022 17:15,6.45,2.44
7/19/2022 17:30,6.42,2.4
7/19/2022 17:45,6.34,2.37
7/19/2022 18:00,6.85,2.38
7/19/2022 18:15,10.57,2.35
7/19/2022 18:30,6.94,2.4
7/19/2022 18:45,6.54,2.64
7/19/2022 19:00,6.64,2.58
7/19/2022 19:15,6.29,2.46
7/19/2022 19:30,9.05,2.4
7/19/2022 19:45,8.94,2.42
7/19/2022 20:00,6.03,2.43
7/19/2022 20:15,6.1,2.4
7/19/2022 20:30,6.03,2.4
7/19/2022 20:45,5.88,2.39
7/19/2022 21:00,5.57,2.41
7/19/2022 21:15,6.95,2.4
7/19/2022 21:30,6.09,2.41
7/19/2022 21:45,5.51,2.39
7/19/2022 22:00,5.53,2.52
7/19/2022 22:15,5.21,2.42
7/19/2022 22:30,5.44,2.4
7/19/2022 22:45,5.6,2.39
7/19/2022 23:00,5.78,2.4
7/19/2022 23:15,5.68,2.38
7/19/2022 23:30,5.92,2.36
7/19/2022 23:45,6.59,2.38
7/20/2022 0:00,5.93,2.37
7/20/2022 0:15,5.49,2.41
7/20/2022 0:30,5.88,2.38
7/20/2022 0:45,8.34,2.39
7/20/2022 1:00,9.97,2.39
7/20/2022 1:15,9.05,2.37
7/20/2022 1:30,7.5,2.36
7/20/2022 1:45,7.87,2.36
7/20/2022 2:00,7.53,2.37
7/20/2022 2:15,6.65,2.37
7/20/2022 2:30,7.07,2.33
7/20/2022 2:45,7.09,2.37
7/20/2022 3:00,6.64,2.34
7/20/2022 3:15,7.23,2.32
7/20/2022 3:30,6.64,2.37
7/20/2022 3:45,6.94,2.35
7/20/2022 4:00,6.49,2.34
7/20/2022 4:15,7.2,2.34
7/20/2022 4:30,7.13,2.33
7/20/2022 4:45,6.38,2.31
7/20/2022 5:00,6.18,2.3
7/20/2022 5:15,6.66,2.31
7/20/2022 5:30,6.46,2.32
7/20/2022 5:45,6.72,2.31
7/20/2022 6:00,6.11,2.31
7/20/2022 6:15,6.81,2.3
7/20/2022 6:30,6.96,2.3
7/20/2022 6:45,6.4,2.3
7/20/2022 7:00,6.05,2.3
7/20/2022 7:15,6.8,2.31
7/20/2022 7:30,6.6,2.31
7/20/2022 7:45,6.69,2.28
7/20/2022 8:00,6.97,2.31
7/20/2022 8:15,6.68,2.28
7/20/2022 8:30,5.88,2.28
7/20/2022 8:45,6.42,2.27
7/20/2022 9:00,6.27,2.25
7/20/2022 9:15,5.91,2.25
7/20/2022 9:30,6.54,2.22
7/20/2022 9:45,6.17,2.24
7/20/2022 10:00,5.79,2.22
7/20/2022 10:15,6.31,2.25
7/20/2022 10:30,6.35,2.26
7/20/2022 10:45,7.01,2.28
7/20/2022 11:00,6.92,2.29
7/20/2022 11:15,6.82,2.29
7/20/2022 11:30,6.39,2.32
7/20/2022 11:45,6.38,2.33
7/20/2022 12:00,6.59,2.33
7/20/2022 12:15,8.01,2.31
7/20/2022 12:30,7.89,2.34
7/20/2022 12:45,8.24,2.3
7/20/2022 13:00,8.2,2.3
7/20/2022 13:15,8.12,2.31
7/20/2022 13:30,8.48,2.3
7/20/2022 13:45,8.42,2.28
7/20/2022 14:00,8.21,3.14
7/20/2022 14:15,6.44,2.77
7/20/2022 14:30,6.73,2.52
7/20/2022 14:45,6.43,2.43
7/20/2022 15:00,6.75,2.41
7/20/2022 15:15,6.05,2.39
7/20/2022 15:30,6.34,2.37
7/20/2022 15:45,6.3,2.54
7/20/2022 16:00,6.22,2.42
7/20/2022 16:15,6.11,2.49
7/20/2022 16:30,6.35,2.37
7/20/2022 16:45,6.39,2.37
7/20/2022 17:00,6.47,2.29
7/20/2022 17:15,6.25,2.31
7/20/2022 17:30,6.32,2.29
7/20/2022 17:45,6.06,2.28
7/20/2022 18:00,5.94,2.26
7/20/2022 18:15,5.55,2.26
7/20/2022 18:30,6.54,2.26
7/20/2022 18:45,6.21,2.27
7/20/2022 19:00,6.31,2.26
7/20/2022 19:15,6.19,2.25
7/20/2022 19:30,6.17,2.23
7/20/2022 19:45,6.06,2.21
7/20/2022 20:00,6.01,2.23
7/20/2022 20:15,5.48,2.22
7/20/2022 20:30,5.78,2.22
7/20/2022 20:45,5.73,2.24
7/20/2022 21:00,5.42,2.22
7/20/2022 21:15,7.18,2.22
7/20/2022 21:30,6.74,2.24
7/20/2022 21:45,6.75,2.25
7/20/2022 22:00,6.36,2.24
7/20/2022 22:15,6.3,2.2
7/20/2022 22:30,6.38,2.2
7/20/2022 22:45,6.42,2.22
7/20/2022 23:00,6.31,2.21
7/20/2022 23:15,6.16,2.19
7/20/2022 23:30,6.66,2.19
7/20/2022 23:45,6.07,2.2
7/21/2022 0:00,6.32,2.2
7/21/2022 0:15,6.44,2.2
7/21/2022 0:30,6.62,2.21
7/21/2022 0:45,6.58,2.17
7/21/2022 1:00,6.74,2.19
7/21/2022 1:15,6.57,2.18
7/21/2022 1:30,6.49,2.2
7/21/2022 1:45,6.5,2.2
7/21/2022 2:00,6.52,2.18
7/21/2022 2:15,6.46,2.19
7/21/2022 2:30,6.35,2.2
7/21/2022 2:45,6.55,2.17
7/21/2022 3:00,6.54,2.2
7/21/2022 3:15,6.76,2.18
7/21/2022 3:30,6.49,2.18
7/21/2022 3:45,6.63,2.17
7/21/2022 4:00,6.81,2.16
7/21/2022 4:15,6.62,2.16
7/21/2022 4:30,6.63,2.16
7/21/2022 4:45,6.46,2.15
7/21/2022 5:00,6.32,2.16
7/21/2022 5:15,6.32,2.16
7/21/2022 5:30,6.4,2.18
7/21/2022 5:45,6.88,2.15
7/21/2022 6:00,6.5,2.15
7/21/2022 6:15,6.55,2.15
7/21/2022 6:30,6.55,2.15
7/21/2022 6:45,6.32,2.16
7/21/2022 7:00,6.57,2.15
7/21/2022 7:15,6.46,2.12
7/21/2022 7:30,6.26,2.1
7/21/2022 7:45,6.48,2.1
7/21/2022 8:00,6.79,2.11
7/21/2022 8:15,6.35,2.07
7/21/2022 8:30,6.67,2.07
7/21/2022 8:45,6.31,2.1
7/21/2022 9:00,6.87,2.07
7/21/2022 9:15,6.61,2.05
7/21/2022 9:30,6.24,2.05
7/21/2022 9:45,6.25,2.05
7/21/2022 10:00,6.14,2.04
7/21/2022 10:15,5.91,2.1
7/21/2022 10:30,5.72,2.1
7/21/2022 10:45,5.78,2.08
7/21/2022 11:00,6.22,2.09
7/21/2022 11:15,6.28,2.12
7/21/2022 11:30,6.24,2.12
7/21/2022 11:45,5.8,2.15
7/21/2022 12:00,6.02,2.16
7/21/2022 12:15,10.41,2.32
7/21/2022 12:30,8.78,2.26
7/21/2022 12:45,10.7,2.17
7/21/2022 13:00,9.74,2.13
7/21/2022 13:15,10.09,2.16
7/21/2022 13:30,9.14,2.11
7/21/2022 13:45,11.22,2.14
7/21/2022 14:00,9.91,2.13
7/21/2022 14:15,10.76,2.14
7/21/2022 14:30,11.05,2.11
7/21/2022 14:45,8.7,2.13
7/21/2022 15:00,11.2,2.13
7/21/2022 15:15,10.34,2.11
7/21/2022 15:30,10.21,2.11
7/21/2022 15:45,9.6,2.09
7/21/2022 16:00,10.37,2.15
7/21/2022 16:15,8.93,2.15
7/21/2022 16:30,7.38,2.14
7/21/2022 16:45,6.35,2.11
7/21/2022 17:00,6.33,2.11
7/21/2022 17:15,6.13,2.11
7/21/2022 17:30,6.27,2.12
7/21/2022 17:45,5.93,2.12
7/21/2022 18:00,5.8,2.1
7/21/2022 18:15,6.12,2.14
7/21/2022 18:30,5.59,2.11
7/21/2022 18:45,5.95,2.12
7/21/2022 19:00,5.95,2.11
7/21/2022 19:15,5.88,2.12
7/21/2022 19:30,5.26,2.1
7/21/2022 19:45,5.24,2.1
7/21/2022 20:00,4.93,2.09
7/21/2022 20:15,5.11,2.08
7/21/2022 20:30,5.23,2.08
7/21/2022 20:45,5.33,2.09
7/21/2022 21:00,5.27,2.1
7/21/2022 21:15,5.19,2.1
7/21/2022 21:30,5.37,2.12
7/21/2022 21:45,5.79,2.1
7/21/2022 22:00,5.96,2.12
7/21/2022 22:15,5.4,2.1
7/21/2022 22:30,5.08,2.11
7/21/2022 22:45,5.11,2.1
7/21/2022 23:00,5.1,2.11
7/21/2022 23:15,5.32,2.11
7/21/2022 23:30,5.02,2.1
7/21/2022 23:45,5.97,2.13
7/22/2022 0:00,5.48,2.12
7/22/2022 0:15,6.83,2.12
7/22/2022 0:30,7.07,2.13
7/22/2022 0:45,8.43,2.12
7/22/2022 1:00,6.98,2.1
7/22/2022 1:15,7.43,2.11
7/22/2022 1:30,6.5,2.1
7/22/2022 1:45,6.15,2.19
7/22/2022 2:00,5.86,2.12
7/22/2022 2:15,5.86,2.11
7/22/2022 2:30,5.87,2.1
7/22/2022 2:45,5.39,2.1
7/22/2022 3:00,5.3,2.08
7/22/2022 3:15,5.61,2.09
7/22/2022 3:30,6.61,2.1
7/22/2022 3:45,5.96,2.07
7/22/2022 4:00,6.03,2.07
7/22/2022 4:15,6.04,2.08
7/22/2022 4:30,5.79,2.07
7/22/2022 4:45,6.06,2.06
7/22/2022 5:00,5.84,2.09
7/22/2022 5:15,5.93,2.08
7/22/2022 5:30,5.63,2.57
7/22/2022 5:45,5.66,2.16
7/22/2022 6:00,5.62,2.11
7/22/2022 6:15,6.29,2.08
7/22/2022 6:30,6.52,2.09
7/22/2022 6:45,6.61,2.08
7/22/2022 7:00,6.99,2.06
7/22/2022 7:15,6.91,2.06
7/22/2022 7:30,7.09,2.05
7/22/2022 7:45,6.64,2.03
7/22/2022 8:00,6.55,2
7/22/2022 8:15,5.5,2.01
7/22/2022 8:30,5.54,2.02
7/22/2022 8:45,6.17,2.01
7/22/2022 9:00,5.89,1.99
7/22/2022 9:15,5.76,1.99
7/22/2022 9:30,5.94,2.01
7/22/2022 9:45,5.79,2
7/22/2022 10:00,5.56,2.01
7/22/2022 10:15,6.24,2
7/22/2022 10:30,5.72,2.05
7/22/2022 10:45,5.79,2.03
7/22/2022 11:00,6.14,2.07
7/22/2022 11:15,5.9,2.03
7/22/2022 11:30,6.07,2
7/22/2022 11:45,5.53,2.02
7/22/2022 12:00,8.95,2.04
7/22/2022 12:15,9.11,2
7/22/2022 12:30,9.48,2.04
7/22/2022 12:45,8.2,1.98
7/22/2022 13:00,6.7,1.96
7/22/2022 13:15,7.25,1.97
7/22/2022 13:30,6.14,2.2
7/22/2022 13:45,4.92,2.92
7/22/2022 14:00,4.07,2.74
7/22/2022 14:15,4.33,2.46
7/22/2022 14:30,4.41,2.37
7/22/2022 14:45,4.39,2.29
7/22/2022 15:00,4.25,2.24
7/22/2022 15:15,4.42,2.23
7/22/2022 15:30,3.96,2.27
7/22/2022 15:45,3.73,2.3
7/22/2022 16:00,3.76,2.39
7/22/2022 16:15,3.72,2.43
7/22/2022 16:30,3.91,2.35
7/22/2022 16:45,3.76,2.3
7/22/2022 17:00,3.91,2.23
7/22/2022 17:15,4.05,2.2
7/22/2022 17:30,4.2,2.18
7/22/2022 17:45,4.18,2.18
7/22/2022 18:00,4.23,2.16
7/22/2022 18:15,4.3,2.12
7/22/2022 18:30,4.43,2.14
7/22/2022 18:45,4.33,2.11
7/22/2022 19:00,4.28,2.1
7/22/2022 19:15,4.7,2.1
7/22/2022 19:30,5.02,2.06
7/22/2022 19:45,4.95,2.04
7/22/2022 20:00,5.02,2.03
7/22/2022 20:15,5.19,2.16
7/22/2022 20:30,5.12,2.03
7/22/2022 20:45,5.05,2.04
7/22/2022 21:00,5.68,2.02
7/22/2022 21:15,5.45,2.02
7/22/2022 21:30,5.09,2.02
7/22/2022 21:45,5.2,2.01
7/22/2022 22:00,5.43,2.02
7/22/2022 22:15,5.12,2.02
7/22/2022 22:30,4.9,2.01
7/22/2022 22:45,4.86,2.01
7/22/2022 23:00,4.94,2
7/22/2022 23:15,4.59,2
7/22/2022 23:30,5.19,2.05
7/22/2022 23:45,5.43,2.01
7/23/2022 0:00,5.24,1.98
7/23/2022 0:15,5.13,2
7/23/2022 0:30,5.17,2
7/23/2022 0:45,5.3,1.99
7/23/2022 1:00,5,1.99
7/23/2022 1:15,5.15,1.99
7/23/2022 1:30,5.17,1.97
7/23/2022 1:45,5.59,1.98
7/23/2022 2:00,5.27,1.99
7/23/2022 2:15,5.07,1.98
7/23/2022 2:30,4.95,1.98
7/23/2022 2:45,5.08,1.97
7/23/2022 3:00,5.37,1.98
7/23/2022 3:15,5.58,1.96
7/23/2022 3:30,5.39,1.96
7/23/2022 3:45,5.78,1.97
7/23/2022 4:00,5.43,1.97
7/23/2022 4:15,5.62,1.96
7/23/2022 4:30,5.45,1.95
7/23/2022 4:45,5.75,1.94
7/23/2022 5:00,5.59,1.91
7/23/2022 5:15,5.58,1.94
7/23/2022 5:30,5.72,1.93
7/23/2022 5:45,5.74,1.92
7/23/2022 6:00,5.72,1.96
7/23/2022 6:15,5.83,1.94
7/23/2022 6:30,5.75,1.96
7/23/2022 6:45,5.99,2.03
7/23/2022 7:00,6.42,2.05
7/23/2022 7:15,5.53,2.01
7/23/2022 7:30,6.27,2.21
7/23/2022 7:45,6.26,2.1
7/23/2022 8:00,6.39,2.02
7/23/2022 8:15,6.17,1.96
7/23/2022 8:30,5.75,2.05
7/23/2022 8:45,5.93,2.03
7/23/2022 9:00,5.98,1.98
7/23/2022 9:15,5.57,1.92
7/23/2022 9:30,5.81,1.9
7/23/2022 9:45,5.62,1.92
7/23/2022 10:00,7.49,1.9
7/23/2022 10:15,7.6,1.92
7/23/2022 10:30,7.77,1.94
7/23/2022 10:45,9.13,1.94
7/23/2022 11:00,9.2,1.94
7/23/2022 11:15,9.36,1.93
7/23/2022 11:30,8.21,2.01
7/23/2022 11:45,9.17,1.95
7/23/2022 12:00,7.8,1.97
7/23/2022 12:15,6.9,1.96
7/23/2022 12:30,5.99,1.99
7/23/2022 12:45,5.68,2
7/23/2022 13:00,6.81,2.01
7/23/2022 13:15,6.07,2.07
7/23/2022 13:30,6,2.14
7/23/2022 13:45,5.5,2.09
7/23/2022 14:00,5.17,2.06
7/23/2022 14:15,4.93,2.04
7/23/2022 14:30,4.89,2.03
7/23/2022 14:45,5.16,2.03
7/23/2022 15:00,4.92,2.02
7/23/2022 15:15,4.75,1.99
7/23/2022 15:30,4.65,1.99
7/23/2022 15:45,5.17,2
7/23/2022 16:00,4.89,1.94
7/23/2022 16:15,4.59,1.96
7/23/2022 16:30,4.75,1.93
7/23/2022 16:45,4.83,1.97
7/23/2022 17:00,4.77,1.97
7/23/2022 17:15,4.67,1.97
7/23/2022 17:30,4.72,1.96
7/23/2022 17:45,4.87,1.98
7/23/2022 18:00,4.72,1.97
7/23/2022 18:15,6.18,2.01
7/23/2022 18:30,6.8,2.01
7/23/2022 18:45,6.24,2
7/23/2022 19:00,6.51,2.06
7/23/2022 19:15,6.93,1.99
7/23/2022 19:30,8.95,1.99
7/23/2022 19:45,7.76,2
7/23/2022 20:00,6.8,2.02
7/23/2022 20:15,7.16,1.98
7/23/2022 20:30,6.91,1.97
7/23/2022 20:45,6.52,1.97
7/23/2022 21:00,7.62,1.99
7/23/2022 21:15,6.84,2.02
7/10/2023 0:00,4.54,4.62
7/10/2023 0:15,4.5,4.61
7/10/2023 0:30,4.54,4.63
7/10/2023 0:45,4.44,4.49
7/10/2023 1:00,4.33,4.53
7/10/2023 1:15,4.64,4.56
7/10/2023 1:30,4.33,4.43
7/10/2023 1:45,4.35,4.32
7/10/2023 2:00,4.29,4.41
7/10/2023 2:15,4.35,4.4
7/10/2023 2:30,4.51,4.49
7/10/2023 2:45,4.32,4.44
7/10/2023 3:00,4.43,4.5
7/10/2023 3:15,4.27,4.99
7/10/2023 3:30,4.21,4.34
7/10/2023 3:45,4.26,4.31
7/10/2023 4:00,3.99,4.2
7/10/2023 4:15,4.1,4.31
7/10/2023 4:30,4.19,4.14
7/10/2023 4:45,4.06,4.08
7/10/2023 5:00,4.04,4.07
7/10/2023 5:15,4.03,4.1
7/10/2023 5:30,3.95,4.09
7/10/2023 5:45,3.98,4.14
7/10/2023 6:00,4.07,4.24
7/10/2023 6:15,4.25,4.2
7/10/2023 6:30,4.05,4.21
7/10/2023 6:45,4.04,4.29
7/10/2023 7:00,4.28,4.14
7/10/2023 7:15,4.04,4.17
7/10/2023 7:30,4,4.22
7/10/2023 7:45,4.14,4.17
7/10/2023 8:00,4.07,4.04
7/10/2023 8:15,4.22,4.08
