,Date_Time,Q (L/s),Interpolated_SSC
5984,2023-09-06 04:00:00,2.0,0.0
5985,2023-09-06 04:15:00,2.17,0.0
5986,2023-09-06 04:30:00,1.9,0.0
5987,2023-09-06 04:45:00,2.17,0.0
5988,2023-09-06 05:00:00,2.0,0.0
5989,2023-09-06 05:15:00,2.0,0.0
5990,2023-09-06 05:30:00,2.11,0.0
5991,2023-09-06 05:45:00,2.0,0.0
5992,2023-09-06 06:00:00,2.0,0.0
5993,2023-09-06 06:15:00,2.28,0.0
5994,2023-09-06 06:30:00,2.11,0.0
5995,2023-09-06 06:45:00,2.0,0.0
5996,2023-09-06 07:00:00,2.28,0.0
5997,2023-09-06 07:15:00,2.0,0.0
5998,2023-09-06 07:30:00,2.0,0.0
5999,2023-09-06 07:45:00,2.11,0.0
6000,2023-09-06 08:00:00,2.22,0.0
6001,2023-09-06 08:15:00,2.28,0.0
6002,2023-09-06 08:30:00,2.41,0.0
6003,2023-09-06 08:45:00,2.11,0.0
6004,2023-09-06 09:00:00,2.11,0.0
6005,2023-09-06 09:15:00,2.0,0.0
6006,2023-09-06 09:30:00,1.95,0.0
6007,2023-09-06 09:45:00,2.22,0.0
6008,2023-09-06 10:00:00,1.95,0.0
6009,2023-09-06 10:15:00,1.8,0.0
6010,2023-09-06 10:30:00,1.95,0.0
6011,2023-09-06 10:45:00,1.95,0.0
6012,2023-09-06 11:00:00,1.85,0.0
6013,2023-09-06 11:15:00,1.49,0.0
6014,2023-09-06 11:30:00,1.75,0.0
6015,2023-09-06 11:45:00,1.7,0.0
6016,2023-09-06 12:00:00,1.61,0.0
6017,2023-09-06 12:15:00,1.61,0.0
6018,2023-09-06 12:30:00,1.7,0.0
6019,2023-09-06 12:45:00,1.7,0.0
6020,2023-09-06 13:00:00,1.8,0.0
6021,2023-09-06 13:15:00,1.7,0.0
6022,2023-09-06 13:30:00,1.8,0.0
6023,2023-09-06 13:45:00,1.8,0.0
6024,2023-09-06 14:00:00,1.7,0.0
6025,2023-09-06 14:15:00,1.57,0.0
6026,2023-09-06 14:30:00,1.61,0.0
6027,2023-09-06 14:45:00,1.53,0.0
6028,2023-09-06 15:00:00,1.61,0.0
6029,2023-09-06 15:15:00,1.61,0.0
6030,2023-09-06 15:30:00,1.75,0.0
6031,2023-09-06 15:45:00,1.61,0.0
6032,2023-09-06 16:00:00,1.75,0.0
6033,2023-09-06 16:15:00,1.61,0.0
6034,2023-09-06 16:30:00,1.85,0.0
6035,2023-09-06 16:45:00,1.61,0.0
6036,2023-09-06 17:00:00,1.49,0.0
6037,2023-09-06 17:15:00,1.49,0.0
6038,2023-09-06 17:30:00,1.61,0.0
6039,2023-09-06 17:45:00,1.61,0.0
6040,2023-09-06 18:00:00,1.61,0.0
6041,2023-09-06 18:15:00,1.61,0.0
6042,2023-09-06 18:30:00,1.85,0.0
6043,2023-09-06 18:45:00,1.61,0.0
6044,2023-09-06 19:00:00,1.7,0.0
6045,2023-09-06 19:15:00,1.61,0.0
6046,2023-09-06 19:30:00,1.61,0.0
6047,2023-09-06 19:45:00,1.61,0.0
6048,2023-09-06 20:00:00,1.75,0.0
6049,2023-09-06 20:15:00,1.7,0.0
6050,2023-09-06 20:30:00,1.61,0.0
6051,2023-09-06 20:45:00,1.85,0.0
6052,2023-09-06 21:00:00,1.75,0.0
6053,2023-09-06 21:15:00,1.61,0.0
6054,2023-09-06 21:30:00,1.85,0.0
6055,2023-09-06 21:45:00,1.85,0.0
6056,2023-09-06 22:00:00,1.85,0.0
6057,2023-09-06 22:15:00,1.85,0.0
6058,2023-09-06 22:30:00,1.85,0.0
6059,2023-09-06 22:45:00,2.11,0.0
6060,2023-09-06 23:00:00,1.75,0.0
6061,2023-09-06 23:15:00,1.85,0.0
6062,2023-09-06 23:30:00,1.7,0.0
6063,2023-09-06 23:45:00,1.85,0.0
6064,2023-09-07 00:00:00,2.0,0.0
6065,2023-09-07 00:15:00,2.0,0.0
6066,2023-09-07 00:30:00,1.85,0.0
6067,2023-09-07 00:45:00,2.11,0.0
6068,2023-09-07 01:00:00,1.85,0.0
6069,2023-09-07 01:15:00,1.85,0.0
6070,2023-09-07 01:30:00,2.11,0.0
6071,2023-09-07 01:45:00,2.0,0.0
6072,2023-09-07 02:00:00,1.85,0.0
6073,2023-09-07 02:15:00,1.85,0.0
6074,2023-09-07 02:30:00,1.85,0.0
6075,2023-09-07 02:45:00,1.95,0.0
6076,2023-09-07 03:00:00,2.11,0.0
6077,2023-09-07 03:15:00,2.11,0.0
6078,2023-09-07 03:30:00,2.0,0.0
6079,2023-09-07 03:45:00,2.0,0.0
6080,2023-09-07 04:00:00,1.95,0.0
6081,2023-09-07 04:15:00,2.0,0.0
6082,2023-09-07 04:30:00,1.85,0.0
6083,2023-09-07 04:45:00,2.0,0.0
6084,2023-09-07 05:00:00,2.0,0.0
6085,2023-09-07 05:15:00,2.17,0.0
6086,2023-09-07 05:30:00,2.0,0.0
6087,2023-09-07 05:45:00,1.7,0.0
6088,2023-09-07 06:00:00,2.0,0.0
6089,2023-09-07 06:15:00,1.85,0.0
6090,2023-09-07 06:30:00,2.0,0.0
6091,2023-09-07 06:45:00,2.11,0.0
6092,2023-09-07 07:00:00,2.0,0.0
6093,2023-09-07 07:15:00,2.0,0.0
6094,2023-09-07 07:30:00,2.0,0.0
6095,2023-09-07 07:45:00,2.11,0.0
6096,2023-09-07 08:00:00,2.17,0.0
6097,2023-09-07 08:15:00,2.0,0.0
6098,2023-09-07 08:30:00,1.95,0.0
6099,2023-09-07 08:45:00,1.85,0.0
6100,2023-09-07 09:00:00,1.85,0.0
6101,2023-09-07 09:15:00,2.0,0.0
6102,2023-09-07 09:30:00,2.0,0.0
6103,2023-09-07 09:45:00,1.85,0.0
6104,2023-09-07 10:00:00,1.7,0.0
6105,2023-09-07 10:15:00,1.85,0.0
6106,2023-09-07 10:30:00,1.8,0.0
6107,2023-09-07 10:45:00,1.85,0.0
6108,2023-09-07 11:00:00,1.57,0.0
6109,2023-09-07 11:15:00,1.44,0.0
6110,2023-09-07 11:30:00,1.49,0.0
6111,2023-09-07 11:45:00,1.7,0.0
6112,2023-09-07 12:00:00,1.7,0.0
6113,2023-09-07 12:15:00,1.57,0.0
6114,2023-09-07 12:30:00,1.57,0.0
6115,2023-09-07 12:45:00,1.49,0.0
6116,2023-09-07 13:00:00,1.49,0.0
6117,2023-09-07 13:15:00,1.49,0.0
6118,2023-09-07 13:30:00,1.57,0.0
6119,2023-09-07 13:45:00,1.61,0.0
6120,2023-09-07 14:00:00,1.49,0.0
6121,2023-09-07 14:15:00,1.49,0.0
6122,2023-09-07 14:30:00,1.61,0.0
6123,2023-09-07 14:45:00,1.53,0.0
6124,2023-09-07 15:00:00,1.4,0.0
6125,2023-09-07 15:15:00,1.4,0.0
6126,2023-09-07 15:30:00,1.36,0.0
6127,2023-09-07 15:45:00,1.29,0.0
6128,2023-09-07 16:00:00,1.49,0.0
6129,2023-09-07 16:15:00,1.57,0.0
6130,2023-09-07 16:30:00,1.57,0.0
6131,2023-09-07 16:45:00,1.4,0.0
6132,2023-09-07 17:00:00,1.53,0.0
6133,2023-09-07 17:15:00,1.4,0.0
6134,2023-09-07 17:30:00,1.61,0.0
6135,2023-09-07 17:45:00,1.29,0.0
6136,2023-09-07 18:00:00,1.61,0.0
6137,2023-09-07 18:15:00,1.61,0.0
6138,2023-09-07 18:30:00,1.61,0.0
6139,2023-09-07 18:45:00,1.61,0.0
6140,2023-09-07 19:00:00,1.75,0.0
6141,2023-09-07 19:15:00,1.61,0.0
6142,2023-09-07 19:30:00,1.57,0.0
6143,2023-09-07 19:45:00,1.61,0.0
6144,2023-09-07 20:00:00,1.49,0.0
6145,2023-09-07 20:15:00,1.75,0.0
6146,2023-09-07 20:30:00,1.7,0.0
6147,2023-09-07 20:45:00,1.85,0.0
6148,2023-09-07 21:00:00,1.8,0.0
6149,2023-09-07 21:15:00,1.7,0.0
6150,2023-09-07 21:30:00,1.7,0.0
6151,2023-09-07 21:45:00,1.7,0.0
6152,2023-09-07 22:00:00,1.85,0.0
6153,2023-09-07 22:15:00,1.85,0.0
6154,2023-09-07 22:30:00,1.7,0.0
6155,2023-09-07 22:45:00,1.7,0.0
6156,2023-09-07 23:00:00,1.85,0.0
6157,2023-09-07 23:15:00,1.85,0.0
6158,2023-09-07 23:30:00,1.85,0.666
6159,2023-09-07 23:45:00,1.7,0.639
6160,2023-09-08 00:00:00,1.7,0.364
6161,2023-09-08 00:15:00,1.85,0.721
6162,2023-09-08 00:30:00,1.85,0.556
6163,2023-09-08 00:45:00,1.85,0.336
6164,2023-09-08 01:00:00,1.85,0.308
6165,2023-09-08 01:15:00,1.85,0.611
6166,2023-09-08 01:30:00,1.85,0.419
6167,2023-09-08 01:45:00,1.85,0.556
6168,2023-09-08 02:00:00,1.95,0.033
6169,2023-09-08 02:15:00,1.85,0.336
6170,2023-09-08 02:30:00,1.75,0.171
6171,2023-09-08 02:45:00,1.95,0.088
6172,2023-09-08 03:00:00,1.95,0.336
6173,2023-09-08 03:15:00,1.85,0.143
6174,2023-09-08 03:30:00,1.95,0.0
6175,2023-09-08 03:45:00,2.17,0.0
6176,2023-09-08 04:00:00,2.28,0.0
6177,2023-09-08 04:15:00,2.0,0.0
6178,2023-09-08 04:30:00,1.85,0.0
6179,2023-09-08 04:45:00,2.0,0.0
6180,2023-09-08 05:00:00,1.85,0.0
6181,2023-09-08 05:15:00,2.28,0.0
6182,2023-09-08 05:30:00,2.11,0.0
6183,2023-09-08 05:45:00,2.0,0.0
6184,2023-09-08 06:00:00,2.0,0.0
6185,2023-09-08 06:15:00,2.0,0.0
6186,2023-09-08 06:30:00,1.95,0.0
6187,2023-09-08 06:45:00,1.95,0.0
6188,2023-09-08 07:00:00,2.11,0.0
6189,2023-09-08 07:15:00,2.11,0.0
6190,2023-09-08 07:30:00,2.0,0.0
6191,2023-09-08 07:45:00,1.95,0.0
6192,2023-09-08 08:00:00,1.95,0.0
6193,2023-09-08 08:15:00,2.11,0.0
6194,2023-09-08 08:30:00,1.95,0.0
6195,2023-09-08 08:45:00,1.8,0.0
6196,2023-09-08 09:00:00,1.95,0.0
6197,2023-09-08 09:15:00,1.95,0.0
6198,2023-09-08 09:30:00,1.8,0.0
6199,2023-09-08 09:45:00,2.06,0.0
6200,2023-09-08 10:00:00,1.57,0.0
6201,2023-09-08 10:15:00,1.53,0.0
6202,2023-09-08 10:30:00,1.44,0.0
6203,2023-09-08 10:45:00,1.36,0.0
6204,2023-09-08 11:00:00,1.33,0.0
6205,2023-09-08 11:15:00,1.57,0.0
6206,2023-09-08 11:30:00,1.57,0.0
6207,2023-09-08 11:45:00,1.36,0.0
6208,2023-09-08 12:00:00,1.36,0.0
6209,2023-09-08 12:15:00,1.66,0.0
6210,2023-09-08 12:30:00,1.33,0.0
6211,2023-09-08 12:45:00,1.44,0.0
6212,2023-09-08 13:00:00,1.57,0.0
6213,2023-09-08 13:15:00,1.66,0.0
6214,2023-09-08 13:30:00,1.36,0.0
6215,2023-09-08 13:45:00,1.7,0.0
6216,2023-09-08 14:00:00,1.7,0.0
6217,2023-09-08 14:15:00,1.25,0.0
6218,2023-09-08 14:30:00,1.49,0.0
6219,2023-09-08 14:45:00,1.49,0.0
6220,2023-09-08 15:00:00,1.36,0.0
6221,2023-09-08 15:15:00,1.25,0.0
6222,2023-09-08 15:30:00,1.44,0.0
6223,2023-09-08 15:45:00,1.36,0.0
6224,2023-09-08 16:00:00,1.36,0.0
6225,2023-09-08 16:15:00,1.18,0.0
6226,2023-09-08 16:30:00,1.49,0.0
6227,2023-09-08 16:45:00,1.49,0.556
6228,2023-09-08 17:00:00,1.12,0.694
6229,2023-09-08 17:15:00,1.29,0.171
6230,2023-09-08 17:30:00,1.29,0.529
6231,2023-09-08 17:45:00,1.29,0.198
6232,2023-09-08 18:00:00,1.4,0.0
6233,2023-09-08 18:15:00,1.36,0.0
6234,2023-09-08 18:30:00,1.36,0.0
6235,2023-09-08 18:45:00,1.49,0.0
6236,2023-09-08 19:00:00,1.36,0.0
6237,2023-09-08 19:15:00,1.49,0.0
6238,2023-09-08 19:30:00,1.61,0.0
6239,2023-09-08 19:45:00,1.36,0.584
6240,2023-09-08 20:00:00,1.44,0.804
6241,2023-09-08 20:15:00,1.49,1.161
6242,2023-09-08 20:30:00,1.49,0.666
6243,2023-09-08 20:45:00,1.44,1.822
6244,2023-09-08 21:00:00,1.44,1.382
6245,2023-09-08 21:15:00,1.44,1.629
6246,2023-09-08 21:30:00,1.57,0.584
6247,2023-09-08 21:45:00,1.57,1.492
6248,2023-09-08 22:00:00,1.44,1.024
6249,2023-09-08 22:15:00,1.7,0.171
6250,2023-09-08 22:30:00,1.7,0.694
6251,2023-09-08 22:45:00,1.57,0.364
6252,2023-09-08 23:00:00,1.57,0.364
6253,2023-09-08 23:15:00,1.57,0.584
6254,2023-09-08 23:30:00,1.57,0.308
6255,2023-09-08 23:45:00,1.7,0.446
6256,2023-09-09 00:00:00,1.7,0.529
6257,2023-09-09 00:15:00,1.7,0.446
6258,2023-09-09 00:30:00,1.85,0.419
6259,2023-09-09 00:45:00,1.7,0.419
6260,2023-09-09 01:00:00,1.7,0.281
6261,2023-09-09 01:15:00,1.7,0.143
6262,2023-09-09 01:30:00,1.57,0.556
6263,2023-09-09 01:45:00,1.95,0.501
6264,2023-09-09 02:00:00,1.7,0.061
6265,2023-09-09 02:15:00,1.8,0.419
6266,2023-09-09 02:30:00,1.8,0.088
6267,2023-09-09 02:45:00,1.85,0.364
6268,2023-09-09 03:00:00,1.7,0.0
6269,2023-09-09 03:15:00,1.7,0.0
6270,2023-09-09 03:30:00,1.7,0.0
6271,2023-09-09 03:45:00,1.7,0.0
6272,2023-09-09 04:00:00,1.85,0.0
6273,2023-09-09 04:15:00,1.85,0.0
6274,2023-09-09 04:30:00,1.7,0.0
6275,2023-09-09 04:45:00,1.7,0.0
6276,2023-09-09 05:00:00,1.7,0.0
6277,2023-09-09 05:15:00,2.0,0.0
6278,2023-09-09 05:30:00,2.11,0.0
6279,2023-09-09 05:45:00,2.0,0.0
6280,2023-09-09 06:00:00,1.85,0.0
6281,2023-09-09 06:15:00,1.8,0.0
6282,2023-09-09 06:30:00,1.7,0.0
6283,2023-09-09 06:45:00,1.8,0.0
6284,2023-09-09 07:00:00,2.06,0.0
6285,2023-09-09 07:15:00,1.7,0.0
6286,2023-09-09 07:30:00,1.8,0.0
6287,2023-09-09 07:45:00,1.95,0.0
6288,2023-09-09 08:00:00,1.95,0.0
6289,2023-09-09 08:15:00,1.8,0.0
6290,2023-09-09 08:30:00,1.8,0.0
6291,2023-09-09 08:45:00,1.85,0.0
6292,2023-09-09 09:00:00,1.8,0.0
6293,2023-09-09 09:15:00,1.8,0.0
6294,2023-09-09 09:30:00,1.66,0.0
6295,2023-09-09 09:45:00,1.57,0.0
6296,2023-09-09 10:00:00,1.8,0.0
6297,2023-09-09 10:15:00,1.66,0.0
6298,2023-09-09 10:30:00,1.66,0.0
6299,2023-09-09 10:45:00,1.33,0.0
6300,2023-09-09 11:00:00,1.44,0.0
6301,2023-09-09 11:15:00,1.44,0.0
6302,2023-09-09 11:30:00,1.57,0.0
6303,2023-09-09 11:45:00,1.49,0.0
6304,2023-09-09 12:00:00,1.25,0.0
6305,2023-09-09 12:15:00,1.49,0.0
6306,2023-09-09 12:30:00,1.57,0.0
6307,2023-09-09 12:45:00,1.57,0.0
6308,2023-09-09 13:00:00,1.44,0.0
6309,2023-09-09 13:15:00,1.44,0.0
6310,2023-09-09 13:30:00,1.44,0.0
6311,2023-09-09 13:45:00,1.36,0.0
6312,2023-09-09 14:00:00,1.36,0.0
6313,2023-09-09 14:15:00,1.49,0.474
6314,2023-09-09 14:30:00,1.49,0.364
6315,2023-09-09 14:45:00,1.4,1.051
6316,2023-09-09 15:00:00,1.49,0.364
6317,2023-09-09 15:15:00,1.49,0.0
6318,2023-09-09 15:30:00,1.25,0.0
6319,2023-09-09 15:45:00,1.36,0.006
6320,2023-09-09 16:00:00,1.18,0.584
6321,2023-09-09 16:15:00,1.49,0.253
6322,2023-09-09 16:30:00,1.36,0.501
6323,2023-09-09 16:45:00,1.25,0.0
6324,2023-09-09 17:00:00,1.36,0.198
6325,2023-09-09 17:15:00,1.29,0.226
6326,2023-09-09 17:30:00,1.18,0.061
6327,2023-09-09 17:45:00,1.29,0.391
6328,2023-09-09 18:00:00,1.29,0.0
6329,2023-09-09 18:15:00,1.4,0.0
6330,2023-09-09 18:30:00,1.49,0.0
6331,2023-09-09 18:45:00,1.36,0.0
6332,2023-09-09 19:00:00,1.49,0.0
6333,2023-09-09 19:15:00,1.49,0.0
6334,2023-09-09 19:30:00,1.29,0.0
6335,2023-09-09 19:45:00,1.61,0.0
6336,2023-09-09 20:00:00,1.61,0.0
6337,2023-09-09 20:15:00,1.57,0.0
6338,2023-09-09 20:30:00,1.61,0.0
6339,2023-09-09 20:45:00,1.36,0.0
6340,2023-09-09 21:00:00,1.49,0.0
6341,2023-09-09 21:15:00,1.57,0.0
6342,2023-09-09 21:30:00,1.57,0.0
6343,2023-09-09 21:45:00,1.61,0.0
6344,2023-09-09 22:00:00,1.75,1.684
6345,2023-09-09 22:15:00,1.7,1.354
6346,2023-09-09 22:30:00,1.61,1.244
6347,2023-09-09 22:45:00,1.61,1.106
6348,2023-09-09 23:00:00,1.75,0.859
6349,2023-09-09 23:15:00,1.61,1.684
6350,2023-09-09 23:30:00,1.61,0.721
6351,2023-09-09 23:45:00,1.75,0.969
6352,2023-09-10 00:00:00,1.75,0.556
6353,2023-09-10 00:15:00,1.61,0.308
6354,2023-09-10 00:30:00,1.61,0.474
6355,2023-09-10 00:45:00,1.75,1.079
6356,2023-09-10 01:00:00,1.85,0.529
6357,2023-09-10 01:15:00,1.75,0.749
6358,2023-09-10 01:30:00,2.11,0.941
6359,2023-09-10 01:45:00,1.7,0.611
6360,2023-09-10 02:00:00,1.7,0.253
6361,2023-09-10 02:15:00,1.7,0.308
6362,2023-09-10 02:30:00,1.7,0.721
6363,2023-09-10 02:45:00,1.61,0.611
6364,2023-09-10 03:00:00,1.75,0.308
6365,2023-09-10 03:15:00,2.0,0.694
6366,2023-09-10 03:30:00,1.75,1.106
6367,2023-09-10 03:45:00,1.75,0.0
6368,2023-09-10 04:00:00,1.7,0.253
6369,2023-09-10 04:15:00,1.85,0.226
6370,2023-09-10 04:30:00,1.7,0.501
6371,2023-09-10 04:45:00,1.85,0.226
6372,2023-09-10 05:00:00,1.7,0.198
6373,2023-09-10 05:15:00,1.85,0.143
6374,2023-09-10 05:30:00,1.7,0.308
6375,2023-09-10 05:45:00,1.61,0.0
6376,2023-09-10 06:00:00,1.8,0.0
6377,2023-09-10 06:15:00,1.85,0.0
6378,2023-09-10 06:30:00,2.0,0.0
6379,2023-09-10 06:45:00,1.85,0.0
6380,2023-09-10 07:00:00,1.7,0.0
6381,2023-09-10 07:15:00,1.7,0.0
6382,2023-09-10 07:30:00,1.7,0.0
6383,2023-09-10 07:45:00,1.85,0.0
6384,2023-09-10 08:00:00,1.85,0.0
6385,2023-09-10 08:15:00,1.7,0.0
6386,2023-09-10 08:30:00,1.57,0.061
6387,2023-09-10 08:45:00,1.7,0.143
6388,2023-09-10 09:00:00,1.85,0.0
6389,2023-09-10 09:15:00,1.85,0.0
6390,2023-09-10 09:30:00,1.7,0.0
6391,2023-09-10 09:45:00,1.57,0.0
6392,2023-09-10 10:00:00,1.57,0.0
6393,2023-09-10 10:15:00,1.85,0.0
6394,2023-09-10 10:30:00,1.7,0.0
6395,2023-09-10 10:45:00,1.61,0.0
6396,2023-09-10 11:00:00,1.85,0.0
6397,2023-09-10 11:15:00,1.36,0.0
6398,2023-09-10 11:30:00,1.61,0.0
6399,2023-09-10 11:45:00,1.36,0.0
6400,2023-09-10 12:00:00,1.61,0.0
6401,2023-09-10 12:15:00,1.36,0.0
6402,2023-09-10 12:30:00,1.61,0.0
6403,2023-09-10 12:45:00,1.36,0.0
6404,2023-09-10 13:00:00,1.57,0.0
6405,2023-09-10 13:15:00,1.49,0.0
6406,2023-09-10 13:30:00,1.49,0.0
6407,2023-09-10 13:45:00,1.53,0.0
6408,2023-09-10 14:00:00,1.75,0.0
6409,2023-09-10 14:15:00,1.29,0.0
6410,2023-09-10 14:30:00,1.53,0.0
6411,2023-09-10 14:45:00,1.4,0.088
6412,2023-09-10 15:00:00,1.53,0.0
6413,2023-09-10 15:15:00,1.61,0.0
6414,2023-09-10 15:30:00,1.4,0.0
6415,2023-09-10 15:45:00,1.49,0.0
6416,2023-09-10 16:00:00,1.61,0.0
6417,2023-09-10 16:15:00,1.66,0.0
6418,2023-09-10 16:30:00,1.49,0.0
6419,2023-09-10 16:45:00,1.61,0.0
6420,2023-09-10 17:00:00,1.61,0.0
6421,2023-09-10 17:15:00,1.53,0.0
6422,2023-09-10 17:30:00,1.4,0.0
6423,2023-09-10 17:45:00,1.4,0.0
6424,2023-09-10 18:00:00,1.29,0.0
6425,2023-09-10 18:15:00,1.53,0.0
6426,2023-09-10 18:30:00,1.49,0.0
6427,2023-09-10 18:45:00,1.53,0.0
6428,2023-09-10 19:00:00,1.53,0.0
6429,2023-09-10 19:15:00,1.49,0.0
6430,2023-09-10 19:30:00,1.61,0.0
6431,2023-09-10 19:45:00,1.49,7.682
6432,2023-09-10 20:00:00,1.61,12.277
6433,2023-09-10 20:15:00,1.53,14.011
6434,2023-09-10 20:30:00,1.61,9.03
6435,2023-09-10 20:45:00,1.7,5.454
6436,2023-09-10 21:00:00,1.61,5.674
6437,2023-09-10 21:15:00,1.61,4.05
6438,2023-09-10 21:30:00,1.53,3.28
6439,2023-09-10 21:45:00,1.61,2.702
6440,2023-09-10 22:00:00,1.7,2.592
6441,2023-09-10 22:15:00,1.61,2.427
6442,2023-09-10 22:30:00,1.61,2.29
6443,2023-09-10 22:45:00,1.61,2.4
6444,2023-09-10 23:00:00,1.75,2.427
6445,2023-09-10 23:15:00,1.61,2.62
6446,2023-09-10 23:30:00,1.61,2.345
6447,2023-09-10 23:45:00,1.61,1.904
6448,2023-09-11 00:00:00,1.75,1.519
6449,2023-09-11 00:15:00,1.75,1.519
6450,2023-09-11 00:30:00,1.75,1.492
6451,2023-09-11 00:45:00,1.9,1.271
6452,2023-09-11 01:00:00,1.75,1.712
6453,2023-09-11 01:15:00,1.61,1.409
6454,2023-09-11 01:30:00,1.75,2.179
6455,2023-09-11 01:45:00,1.7,6.252
6456,2023-09-11 02:00:00,1.75,2.124
6457,2023-09-11 02:15:00,1.85,1.822
6458,2023-09-11 02:30:00,1.75,1.547
6459,2023-09-11 02:45:00,1.75,1.051
6460,2023-09-11 03:00:00,1.85,1.464
6461,2023-09-11 03:15:00,1.9,1.106
6462,2023-09-11 03:30:00,2.06,1.106
6463,2023-09-11 03:45:00,2.0,0.914
6464,2023-09-11 04:00:00,1.9,0.859
6465,2023-09-11 04:15:00,1.75,1.684
6466,2023-09-11 04:30:00,1.85,0.776
6467,2023-09-11 04:45:00,1.9,1.024
6468,2023-09-11 05:00:00,1.75,0.529
6469,2023-09-11 05:15:00,2.0,0.611
6470,2023-09-11 05:30:00,1.9,0.666
6471,2023-09-11 05:45:00,1.9,2.097
6472,2023-09-11 06:00:00,1.85,0.721
6473,2023-09-11 06:15:00,1.9,0.419
6474,2023-09-11 06:30:00,1.75,0.336
6475,2023-09-11 06:45:00,2.0,1.657
6476,2023-09-11 07:00:00,1.85,10.571
6477,2023-09-11 07:15:00,2.0,5.674
6478,2023-09-11 07:30:00,1.9,2.62
6479,2023-09-11 07:45:00,1.85,2.069
6480,2023-09-11 08:00:00,2.0,0.941
6481,2023-09-11 08:15:00,2.0,1.079
6482,2023-09-11 08:30:00,1.9,0.226
6483,2023-09-11 08:45:00,1.61,0.749
6484,2023-09-11 09:00:00,1.9,1.216
6485,2023-09-11 09:15:00,1.9,0.749
6486,2023-09-11 09:30:00,1.85,0.969
6487,2023-09-11 09:45:00,1.9,0.446
6488,2023-09-11 10:00:00,1.85,0.364
6489,2023-09-11 10:15:00,1.75,0.226
6490,2023-09-11 10:30:00,1.61,0.336
6491,2023-09-11 10:45:00,1.61,0.364
6492,2023-09-11 11:00:00,1.49,0.0
6493,2023-09-11 11:15:00,1.61,0.198
6494,2023-09-11 11:30:00,1.66,0.198
6495,2023-09-11 11:45:00,1.66,0.0
6496,2023-09-11 12:00:00,1.66,0.721
6497,2023-09-11 12:15:00,1.61,0.721
6498,2023-09-11 12:30:00,1.85,0.446
6499,2023-09-11 12:45:00,1.75,0.116
6500,2023-09-11 13:00:00,1.75,0.446
6501,2023-09-11 13:15:00,1.75,0.308
6502,2023-09-11 13:30:00,1.75,0.721
6503,2023-09-11 13:45:00,1.75,0.419
6504,2023-09-11 14:00:00,1.66,0.474
6505,2023-09-11 14:15:00,1.75,0.281
6506,2023-09-11 14:30:00,1.75,0.721
6507,2023-09-11 14:45:00,1.66,0.749
6508,2023-09-11 15:00:00,1.61,0.694
6509,2023-09-11 15:15:00,1.53,0.226
6510,2023-09-11 15:30:00,1.8,0.419
6511,2023-09-11 15:45:00,2.0,0.308
6512,2023-09-11 16:00:00,2.17,0.721
6513,2023-09-11 16:15:00,2.0,0.419
6514,2023-09-11 16:30:00,1.85,0.474
6515,2023-09-11 16:45:00,1.75,0.281
6516,2023-09-11 17:00:00,2.0,1.574
6517,2023-09-11 17:15:00,2.0,2.262
6518,2023-09-11 17:30:00,1.8,1.382
6519,2023-09-11 17:45:00,1.8,1.051
6520,2023-09-11 18:00:00,1.75,1.0401649484536082
6521,2023-09-11 18:15:00,1.85,1.0293298969072164
6522,2023-09-11 18:30:00,1.85,1.0184948453608247
6523,2023-09-11 18:45:00,1.9,1.007659793814433
6524,2023-09-11 19:00:00,2.0,0.9968247422680412
6525,2023-09-11 19:15:00,1.85,0.9859896907216494
6526,2023-09-11 19:30:00,2.0,0.9751546391752577
6527,2023-09-11 19:45:00,1.9,0.9643195876288659
6528,2023-09-11 20:00:00,1.9,0.9534845360824742
6529,2023-09-11 20:15:00,1.75,0.9426494845360824
6530,2023-09-11 20:30:00,1.75,0.9318144329896907
6531,2023-09-11 20:45:00,1.61,0.9209793814432989
6532,2023-09-11 21:00:00,1.85,0.9101443298969072
6533,2023-09-11 21:15:00,1.9,0.8993092783505154
6534,2023-09-11 21:30:00,1.9,0.8884742268041237
6535,2023-09-11 21:45:00,2.0,0.8776391752577319
6536,2023-09-11 22:00:00,2.0,0.8668041237113402
6537,2023-09-11 22:15:00,2.17,0.8559690721649484
6538,2023-09-11 22:30:00,2.0,0.8451340206185567
6539,2023-09-11 22:45:00,1.85,0.8342989690721649
6540,2023-09-11 23:00:00,2.17,0.8234639175257732
6541,2023-09-11 23:15:00,2.0,0.8126288659793814
6542,2023-09-11 23:30:00,2.28,0.8017938144329897
6543,2023-09-11 23:45:00,2.28,0.7909587628865979
6544,2023-09-12 00:00:00,2.28,0.7801237113402062
6545,2023-09-12 00:15:00,2.28,0.7692886597938144
6546,2023-09-12 00:30:00,2.17,0.7584536082474227
6547,2023-09-12 00:45:00,2.28,0.747618556701031
6548,2023-09-12 01:00:00,2.17,0.7367835051546392
6549,2023-09-12 01:15:00,2.28,0.7259484536082474
6550,2023-09-12 01:30:00,2.17,0.7151134020618557
6551,2023-09-12 01:45:00,2.28,0.704278350515464
6552,2023-09-12 02:00:00,2.28,0.6934432989690722
6553,2023-09-12 02:15:00,2.17,0.6826082474226804
6554,2023-09-12 02:30:00,2.28,0.6717731958762887
6555,2023-09-12 02:45:00,2.59,0.660938144329897
6556,2023-09-12 03:00:00,2.28,0.6501030927835051
6557,2023-09-12 03:15:00,2.59,0.6392680412371133
